comparison,FEATURE_ID,dm12272_01h_num_reps,dm11255_01h_num_reps,counts_dm12272_01h_g1,counts_dm12272_01h_g2,counts_dm12272_01h_both,counts_dm11255_01h_g1,counts_dm11255_01h_g2,counts_dm11255_01h_both,prior_dm12272_01h_g1,prior_dm12272_01h_g2,prior_dm11255_01h_g1,prior_dm11255_01h_g2,H3_independence_Bayes_evidence,dm12272_01h_sampleprop,dm12272_01h_theta,dm12272_01h_q025,dm12272_01h_q975,dm12272_01h_Bayes_evidence,dm12272_01h_AI_decision,dm11255_01h_sampleprop,dm11255_01h_theta,dm11255_01h_q025,dm11255_01h_q975,dm11255_01h_Bayes_evidence,dm11255_01h_AI_decision,alpha1_postmean,alpha2_postmean,flaganalyze
dm12272_High_vs_dm11255_Low_01h,FBgn0000639,3,3,6167,5457,2065,7367,7807,2102,0.849148951713054,0.849148951713054,0.8783283167399859,0.8783283167399859,0.2911,0.5305,0.5335,0.4688,0.5951,0.2873,0,0.4855,0.4874,0.4273,0.5517,0.67,0,0.9367,1.0277,1
dm12272_High_vs_dm11255_Low_01h,FBgn0039494,3,3,102,117,7,40,21,99,0.969026548672566,0.969026548672566,0.38125,0.38125,0.0604,0.4658,0.467,0.3818,0.555,0.4576,0,0.6557,0.6076,0.4868,0.7184,0.0764,0,1.0732,0.8073,1
dm12272_High_vs_dm11255_Low_01h,FBgn0283509,3,3,97,114,65,39,24,55,0.764492753623188,0.764492753623188,0.533898305084746,0.533898305084746,0.1518,0.4597,0.4715,0.3802,0.5662,0.5307,0,0.619,0.5827,0.4621,0.6972,0.1791,0,1.0641,0.8507,1
dm12272_High_vs_dm11255_Low_01h,FBgn0019644,3,3,918,486,198,535,365,200,0.876404494382023,0.876404494382023,0.818181818181818,0.818181818181818,0.198,0.6538,0.6391,0.5651,0.7046,0.0016,1,0.5944,0.5733,0.4938,0.6457,0.064,0,0.7525,0.8648,1
dm12272_High_vs_dm11255_Low_01h,FBgn0266723,3,3,88,74,11,43,32,14,0.936416184971098,0.936416184971098,0.8426966292134829,0.8426966292134829,0.8356,0.5432,0.5376,0.4421,0.6291,0.4282,0,0.5733,0.5537,0.4429,0.6604,0.3436,0,0.9312,0.9024,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034877,3,3,166,193,4113,890,775,857,0.0802772808586762,0.0802772808586762,0.660190325138779,0.660190325138779,0.1911,0.4624,0.466,0.3893,0.5447,0.382,0,0.5345,0.5314,0.4634,0.5964,0.3296,0,1.0743,0.9409,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034879,3,3,47,40,25,44,51,13,0.7767857142857142,0.7767857142857142,0.87962962962963,0.87962962962963,0.434,0.5402,0.5299,0.4221,0.6377,0.5918,0,0.4632,0.4685,0.3605,0.5757,0.564,0,0.9471,1.0726,1
dm12272_High_vs_dm11255_Low_01h,FBgn0010238,3,3,63,38,11,32,21,3,0.9017857142857142,0.9017857142857142,0.9464285714285708,0.9464285714285708,0.6793,0.6238,0.6032,0.4953,0.7064,0.0598,0,0.6038,0.5702,0.4475,0.6898,0.2616,0,0.8143,0.8733,1
dm12272_High_vs_dm11255_Low_01h,FBgn0051862,3,3,994,1061,5,288,301,3,0.997572815533981,0.997572815533981,0.994932432432432,0.994932432432432,0.9424,0.4837,0.4849,0.4251,0.5459,0.5916,0,0.489,0.4812,0.4068,0.5541,0.6,0,1.0327,1.0416,1
dm12272_High_vs_dm11255_Low_01h,FBgn0064237,3,3,175,4,37,131,3,4,0.828703703703704,0.828703703703704,0.971014492753623,0.971014492753623,0.8176,0.9777,0.6599,0.4186,0.8532,0.182,0,0.9776,0.6291,0.3947,0.8308,0.26,0,0.7278,0.7801,1
dm12272_High_vs_dm11255_Low_01h,FBgn0032208,3,3,95,5,50,97,8,51,0.666666666666667,0.666666666666667,0.673076923076923,0.673076923076923,0.7487,0.95,0.8297,0.6434,0.9098,0.0049,1,0.9238,0.8125,0.6189,0.8984,0.0093,1,0.4508,0.479,1
dm12272_High_vs_dm11255_Low_01h,FBgn0032200,3,3,148,158,6,57,53,93,0.9807692307692311,0.9807692307692311,0.541871921182266,0.541871921182266,0.6353,0.4837,0.4864,0.4077,0.5654,0.7242,0,0.5182,0.5178,0.4173,0.6169,0.7389,0,1.0311,0.97,1
dm12272_High_vs_dm11255_Low_01h,FBgn0032202,3,3,234,288,52,117,101,43,0.909407665505226,0.909407665505226,0.835249042145594,0.835249042145594,0.1836,0.4483,0.4533,0.3782,0.5322,0.2213,0,0.5367,0.532,0.4408,0.6201,0.4742,0,1.1022,0.9415,1
dm12272_High_vs_dm11255_Low_01h,FBgn0002569,3,3,56,78,38,22,74,26,0.7790697674418611,0.7790697674418611,0.786885245901639,0.786885245901639,0.0389,0.4179,0.4281,0.3352,0.5259,0.1424,0,0.2292,0.28800000000000003,0.2024,0.386,0.0002,1,1.1632,1.5921,1
dm12272_High_vs_dm11255_Low_01h,FBgn0002563,3,3,382,353,2217,1242,1211,2077,0.248983739837398,0.248983739837398,0.541501103752759,0.541501103752759,0.9753,0.5197,0.5056,0.4125,0.595,0.8858,0,0.5063,0.5079,0.4229,0.5896,0.8422,0,0.9931,0.9877,1
dm12272_High_vs_dm11255_Low_01h,FBgn0002562,3,3,1515,1468,912,1879,1686,676,0.7658536585365849,0.7658536585365849,0.8406036312190521,0.8406036312190521,0.4993,0.5079,0.5053,0.4532,0.557,0.8436,0,0.5271,0.5285,0.4778,0.5778,0.2531,0,0.9909,0.9457,1
dm12272_High_vs_dm11255_Low_01h,FBgn0035001,3,3,44,40,19,35,40,19,0.8155339805825241,0.8155339805825241,0.797872340425532,0.797872340425532,0.5816,0.5238,0.5173,0.4068,0.6256,0.7642,0,0.4667,0.4739,0.3642,0.5848,0.6604,0,0.9719,1.0613,1
dm12272_High_vs_dm11255_Low_01h,FBgn0261276,3,3,29,17,142,74,39,12,0.24468085106383,0.24468085106383,0.904,0.904,0.6913,0.6304,0.5935,0.4595,0.7194,0.1718,0,0.6549,0.6266,0.5209,0.7232,0.0213,1,0.8329,0.7743,1
dm12272_High_vs_dm11255_Low_01h,FBgn0261277,3,3,34,29,11,28,16,11,0.851351351351351,0.851351351351351,0.8,0.8,0.53,0.5397,0.5313,0.4042,0.6569,0.6249,0,0.6364,0.5889,0.4503,0.7156,0.1831,0,0.9464,0.841,1
dm12272_High_vs_dm11255_Low_01h,FBgn0261270,3,3,95,107,52,54,51,47,0.7952755905511808,0.7952755905511808,0.6907894736842111,0.6907894736842111,0.6187,0.4703,0.4754,0.3837,0.5701,0.5964,0,0.5143,0.5122,0.4039,0.6214,0.8302,0,1.0558,0.9817,1
dm12272_High_vs_dm11255_Low_01h,FBgn0031836,3,3,27,45,158,54,71,37,0.313043478260869,0.313043478260869,0.7716049382716049,0.7716049382716049,0.4996,0.375,0.3958,0.2847,0.5164,0.0878,0,0.43200000000000005,0.4488,0.3495,0.5514,0.3202,0,1.2492,1.1157,1
dm12272_High_vs_dm11255_Low_01h,FBgn0031830,3,3,3301,157,2470,1665,1595,363,0.583333333333333,0.583333333333333,0.8998067899530781,0.8998067899530781,0.0,0.9546,0.9448,0.9279,0.9567,0.0,1,0.5107,0.5135,0.4592,0.5663,0.6013,0,0.2412,0.9748,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034663,3,3,242,1415,950,141,625,913,0.635596471039509,0.635596471039509,0.456223942823109,0.456223942823109,0.3151,0.146,0.1776,0.1303,0.2534,0.0,1,0.1841,0.2181,0.1598,0.3082,0.0,1,2.1789,1.9159,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034662,3,3,83,73,206,146,134,13,0.4309392265193371,0.4309392265193371,0.9556313993174058,0.9556313993174058,0.91,0.5321,0.5289,0.4383,0.6195,0.5347,0,0.5214,0.5214,0.4418,0.5999,0.5867,0,0.9474,0.9609,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034664,3,3,891,882,18,496,538,22,0.989949748743718,0.989949748743718,0.979166666666667,0.979166666666667,0.5731,0.5025,0.503,0.4485,0.5586,0.9113,0,0.4797,0.4802,0.4202,0.5396,0.4884,0,0.9955,1.0425,1
dm12272_High_vs_dm11255_Low_01h,FBgn0015221,3,3,854,1048,752,405,496,493,0.7166541070082891,0.7166541070082891,0.646341463414634,0.646341463414634,0.9424,0.449,0.4551,0.3824,0.5305,0.2302,0,0.4495,0.4589,0.3791,0.5429,0.3078,0,1.0979,1.0904,1
dm12272_High_vs_dm11255_Low_01h,FBgn0038172,3,3,114,79,1,39,38,3,0.9948453608247421,0.9948453608247421,0.9625,0.9625,0.308,0.5907,0.5781,0.4833,0.6658,0.0951,0,0.5065,0.5026,0.3883,0.6168,0.9593,0,0.8569,1.0017,1
dm12272_High_vs_dm11255_Low_01h,FBgn0038179,3,3,84,56,9,30,26,12,0.939597315436242,0.939597315436242,0.823529411764706,0.823529411764706,0.45399999999999996,0.6,0.5861,0.4808,0.6826,0.0987,0,0.5357,0.5259,0.4002,0.6497,0.6913,0,0.8436,0.9568,1
dm12272_High_vs_dm11255_Low_01h,FBgn0030786,3,3,173,6,82,68,51,23,0.6858237547892719,0.6858237547892719,0.838028169014085,0.838028169014085,0.0013,0.9665,0.893,0.7977,0.9406,0.0007,1,0.5714,0.5445,0.4219,0.6564,0.4447,0,0.3433,0.9205,1
dm12272_High_vs_dm11255_Low_01h,FBgn0011695,3,3,2798,2623,678,1546,1441,54,0.8888342351205121,0.8888342351205121,0.9822426833278531,0.9822426833278531,0.9282,0.5161,0.5157,0.4552,0.5747,0.5784,0,0.5176,0.5117,0.4495,0.5734,0.6876,0,0.9708,0.9787,1
dm12272_High_vs_dm11255_Low_01h,FBgn0051673,3,3,180,113,29,104,70,25,0.9099378881987579,0.9099378881987579,0.8743718592964821,0.8743718592964821,0.7269,0.6143,0.6018,0.5116,0.684,0.0313,1,0.5977,0.5792,0.4805,0.6705,0.1144,0,0.8156,0.8553,1
dm12272_High_vs_dm11255_Low_01h,FBgn0039776,3,3,88,127,24,49,94,21,0.8995815899581591,0.8995815899581591,0.871951219512195,0.871951219512195,0.4033,0.4093,0.4231,0.3405,0.5119,0.0898,0,0.3427,0.3701,0.2807,0.4686,0.0173,1,1.1741,1.3151,1
dm12272_High_vs_dm11255_Low_01h,FBgn0039777,3,3,116,27,52,104,26,102,0.733333333333333,0.733333333333333,0.5603448275862071,0.5603448275862071,0.9933,0.8112,0.6962,0.5111,0.8190000000000001,0.0387,1,0.8,0.6972,0.5167,0.8222,0.0304,1,0.664,0.662,1
dm12272_High_vs_dm11255_Low_01h,FBgn0037643,3,3,342,406,978,108,169,841,0.43337195828505204,0.43337195828505204,0.247763864042934,0.247763864042934,0.32799999999999996,0.4572,0.4578,0.3886,0.5257,0.2236,0,0.3899,0.4062,0.3298,0.4899,0.0298,1,1.0916,1.2149,1
dm12272_High_vs_dm11255_Low_01h,FBgn0037313,3,3,126,107,152,38,52,153,0.6051948051948051,0.6051948051948051,0.37037037037037,0.37037037037037,0.2447,0.5408,0.5355,0.4376,0.6284,0.4567,0,0.4222,0.446,0.3339,0.5659,0.3518,0,0.9353,1.1243,1
dm12272_High_vs_dm11255_Low_01h,FBgn0000150,3,3,7329,7548,740,4435,4344,549,0.9526157392585001,0.9526157392585001,0.941144939965695,0.941144939965695,0.6487,0.4926,0.4937,0.4497,0.5372,0.7658,0,0.5052,0.5075,0.4614,0.5529,0.7282,0,1.0136,0.9861,1
dm12272_High_vs_dm11255_Low_01h,FBgn0000153,3,3,87,46,132,46,12,101,0.50188679245283,0.50188679245283,0.364779874213837,0.364779874213837,0.3976,0.6541,0.6322,0.5288,0.7244,0.0147,1,0.7931,0.6928,0.5744,0.7945,0.0033,1,0.7649,0.6674,1
dm12272_High_vs_dm11255_Low_01h,FBgn0004926,3,3,499,508,55,118,118,489,0.9482109227871941,0.9482109227871941,0.32551724137931,0.32551724137931,0.93,0.4955,0.4975,0.4052,0.5912,0.9482,0,0.5,0.5041,0.3939,0.6127,0.9322,0,1.0095,0.998,1
dm12272_High_vs_dm11255_Low_01h,FBgn0053138,3,3,1040,943,52,682,642,49,0.9744471744471741,0.9744471744471741,0.964311726147123,0.964311726147123,0.8598,0.5245,0.5235,0.4692,0.5764,0.38,0,0.5151,0.5173,0.4605,0.5739,0.5324,0,0.9553,0.9675,1
dm12272_High_vs_dm11255_Low_01h,FBgn0033523,3,3,66,82,40,36,40,21,0.7872340425531921,0.7872340425531921,0.7835051546391751,0.7835051546391751,0.6862,0.4459,0.4532,0.3578,0.5484,0.3404,0,0.4737,0.4848,0.3725,0.6043,0.7978,0,1.1048,1.0387,1
dm12272_High_vs_dm11255_Low_01h,FBgn0033521,3,3,98,158,1874,52,88,1061,0.12018779342722999,0.12018779342722999,0.116569525395504,0.116569525395504,0.9958,0.3828,0.3987,0.3191,0.4844,0.0204,1,0.3714,0.3991,0.3054,0.5018,0.0527,0,1.235,1.2366,1
dm12272_High_vs_dm11255_Low_01h,FBgn0033520,3,3,1039,48,977,309,15,609,0.526647286821705,0.526647286821705,0.347266881028939,0.347266881028939,0.6176,0.9558,0.7196,0.4859,0.8981,0.0647,0,0.9537,0.6578,0.4204,0.8544,0.1893,0,0.628,0.7313,1
dm12272_High_vs_dm11255_Low_01h,FBgn0028689,3,3,278,270,619,184,209,291,0.46958011996572396,0.46958011996572396,0.5745614035087719,0.5745614035087719,0.4798,0.5073,0.5066,0.4391,0.5738,0.8384,0,0.4682,0.4719,0.4011,0.5439,0.4373,0,0.9891,1.061,1
dm12272_High_vs_dm11255_Low_01h,FBgn0002719,3,3,297,258,811,126,129,638,0.40629575402635404,0.40629575402635404,0.28555431131019,0.28555431131019,0.6636,0.5351,0.5271,0.4313,0.6231,0.5656,0,0.4941,0.4964,0.3912,0.602,0.9382,0,0.9514,1.0132,1
dm12272_High_vs_dm11255_Low_01h,FBgn0085234,3,3,131,183,72,65,69,6,0.813471502590674,0.813471502590674,0.957142857142857,0.957142857142857,0.6378,0.4172,0.4443,0.3199,0.5841,0.3909,0,0.4851,0.4893,0.34600000000000003,0.637,0.8764,0,1.131,1.0338,1
dm12272_High_vs_dm11255_Low_01h,FBgn0023477,3,3,1102,1061,1128,441,449,1119,0.657247037374658,0.657247037374658,0.44300647088103495,0.44300647088103495,0.8327,0.5095,0.5084,0.4182,0.6001,0.8553,0,0.4955,0.4946,0.3941,0.5919,0.9096,0,0.9875,1.0162,1
dm12272_High_vs_dm11255_Low_01h,FBgn0265298,3,3,117,87,93,59,44,141,0.686868686868687,0.686868686868687,0.422131147540984,0.422131147540984,0.8809,0.5735,0.5645,0.4734,0.6509999999999999,0.1596,0,0.5728,0.5543,0.4468,0.6585,0.312,0,0.8811,0.9011,1
dm12272_High_vs_dm11255_Low_01h,FBgn0265297,3,3,1354,1312,7956,806,865,6880,0.250988514404067,0.250988514404067,0.19541574084902302,0.19541574084902302,0.5658,0.5079,0.506,0.4484,0.5639,0.8373,0,0.4823,0.4826,0.4225,0.5427,0.5536,0,0.9896,1.0375,1
dm12272_High_vs_dm11255_Low_01h,FBgn0003449,3,3,126,118,19,74,85,13,0.927756653992396,0.927756653992396,0.9244186046511629,0.9244186046511629,0.4433,0.5164,0.5172,0.4363,0.5975,0.6759999999999999,0,0.4654,0.4684,0.3742,0.5649,0.5249,0,0.9693,1.0713,1
dm12272_High_vs_dm11255_Low_01h,FBgn0039161,3,3,473,469,476,131,150,279,0.6643159379407622,0.6643159379407622,0.501785714285714,0.501785714285714,0.6682,0.5021,0.5,0.4127,0.5870000000000001,0.9987,0,0.4662,0.4717,0.3791,0.5676,0.5638,0,1.0039,1.0639,1
dm12272_High_vs_dm11255_Low_01h,FBgn0031310,3,3,35,134,13,20,76,23,0.9285714285714292,0.9285714285714292,0.80672268907563,0.80672268907563,0.7811,0.2071,0.2648,0.1813,0.3762,0.002,1,0.2083,0.2835,0.1883,0.4104,0.0027,1,1.6921,1.6173,1
dm12272_High_vs_dm11255_Low_01h,FBgn0000382,3,3,92,133,147,33,56,103,0.6048387096774189,0.6048387096774189,0.4635416666666671,0.4635416666666671,0.8902,0.4089,0.4213,0.3373,0.5106,0.0878,0,0.3708,0.41200000000000003,0.3084,0.5238,0.11800000000000001,0,1.1786,1.2052,1
dm12272_High_vs_dm11255_Low_01h,FBgn0011202,3,3,32,37,63,28,29,63,0.5227272727272729,0.5227272727272729,0.475,0.475,0.8376,0.4638,0.4741,0.3478,0.6053,0.6916,0,0.4912,0.4939,0.364,0.6249,0.9289,0,1.0638,1.0222,1
dm12272_High_vs_dm11255_Low_01h,FBgn0000253,3,3,21,30,3527,605,580,1345,0.014253773057573998,0.014253773057573998,0.468379446640316,0.468379446640316,0.3222,0.4118,0.4296,0.3001,0.5669,0.2998,0,0.5105,0.5054,0.4333,0.5763,0.8738,0,1.1671,0.9918,1
dm12272_High_vs_dm11255_Low_01h,FBgn0283521,3,3,177,180,395,126,118,368,0.474734042553192,0.474734042553192,0.39869281045751603,0.39869281045751603,0.688,0.4958,0.496,0.4237,0.5694,0.9079999999999999,0,0.5164,0.518,0.4411,0.595,0.6516,0,1.0109,0.9674,1
dm12272_High_vs_dm11255_Low_01h,FBgn0085370,3,3,28,74,68,15,32,28,0.6,0.6,0.626666666666667,0.626666666666667,0.3831,0.2745,0.3124,0.2185,0.4207,0.0016,1,0.3191,0.3834,0.2655,0.5131,0.0709,0,1.5029,1.285,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034509,3,3,519,577,8,131,103,344,0.9927536231884059,0.9927536231884059,0.40484429065743893,0.40484429065743893,0.2862,0.4735,0.4774,0.3931,0.5638,0.5762,0,0.5598,0.5474,0.4463,0.6443,0.336,0,1.0505,0.9132,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034500,3,3,59,58,3,47,47,2,0.975,0.975,0.979166666666667,0.979166666666667,0.9778,0.5043,0.5017,0.3959,0.6047,0.968,0,0.5,0.4991,0.3863,0.6102,0.9891,0,1.0023,1.0085,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034501,3,3,97,115,486,63,50,348,0.30372492836676196,0.30372492836676196,0.245119305856833,0.245119305856833,0.2438,0.4575,0.4593,0.3664,0.556,0.386,0,0.5575,0.545,0.4359,0.6508,0.4078,0,1.0911,0.9184,1
dm12272_High_vs_dm11255_Low_01h,FBgn0038349,3,3,81,62,16,55,78,1,0.89937106918239,0.89937106918239,0.9925373134328359,0.9925373134328359,0.0802,0.5664,0.5546,0.4555,0.6487,0.2742,0,0.4135,0.4309,0.3358,0.5319,0.1713,0,0.8998,1.157,1
dm12272_High_vs_dm11255_Low_01h,FBgn0002921,3,3,262,227,700,139,129,537,0.41126997476871296,0.41126997476871296,0.332919254658385,0.332919254658385,0.6849,0.5358,0.5349,0.4684,0.5994,0.2849,0,0.5187,0.5139,0.4372,0.5902,0.7091,0,0.9343,0.9753,1
dm12272_High_vs_dm11255_Low_01h,FBgn0004507,3,3,829,1190,1151,429,732,988,0.636908517350158,0.636908517350158,0.54025127966496,0.54025127966496,0.3458,0.4106,0.4239,0.3485,0.5061,0.062,0,0.3695,0.3723,0.2998,0.4562,0.0076,1,1.1709,1.3054,1
dm12272_High_vs_dm11255_Low_01h,FBgn0030993,3,3,44,32,5,48,27,10,0.9382716049382719,0.9382716049382719,0.882352941176471,0.882352941176471,0.5458,0.5789,0.5608,0.4478,0.6693,0.2898,0,0.64,0.6082,0.4943,0.7142,0.0631,0,0.8895,0.8058,1
dm12272_High_vs_dm11255_Low_01h,FBgn0265935,3,3,52,35,178,29,28,92,0.328301886792453,0.328301886792453,0.38255033557046997,0.38255033557046997,0.348,0.5977,0.5834,0.4716,0.6916,0.1402,0,0.5088,0.5057,0.3856,0.6266,0.9273,0,0.8489,0.9962,1
dm12272_High_vs_dm11255_Low_01h,FBgn0003149,3,3,479,173,589,220,79,456,0.525382755842063,0.525382755842063,0.39602649006622503,0.39602649006622503,0.7658,0.7347,0.7119,0.6266,0.777,0.0004,1,0.7358,0.6965,0.6023,0.7702,0.0007,1,0.6367,0.6609,1
dm12272_High_vs_dm11255_Low_01h,FBgn0053276,3,3,125,94,1,70,69,3,0.9954545454545459,0.9954545454545459,0.9788732394366201,0.9788732394366201,0.3971,0.5708,0.5586,0.467,0.6444,0.2018,0,0.5036,0.5009,0.4035,0.5984,0.9889,0,0.8919,1.0033,1
dm12272_High_vs_dm11255_Low_01h,FBgn0022338,3,3,48,0,115,35,45,19,0.294478527607362,0.294478527607362,0.808080808080808,0.808080808080808,0.0,1.0,0.8454,0.7499,0.9153,0.0,1,0.4375,0.451,0.3412,0.565,0.4027,0,0.4256,1.1124,1
dm12272_High_vs_dm11255_Low_01h,FBgn0026718,3,3,54,49,19,43,36,3,0.8442622950819672,0.8442622950819672,0.963414634146341,0.963414634146341,0.8476,0.5243,0.5222,0.4154,0.6294,0.6862,0,0.5443,0.5371,0.4243,0.6497,0.5182,0,0.9619,0.9337,1
dm12272_High_vs_dm11255_Low_01h,FBgn0011787,3,3,163,122,212,75,56,264,0.573440643863179,0.573440643863179,0.331645569620253,0.331645569620253,0.9373,0.5719,0.5592,0.4572,0.6548,0.23199999999999998,0,0.5725,0.5646,0.451,0.6731,0.26,0,0.8915,0.8827,1
dm12272_High_vs_dm11255_Low_01h,FBgn0032603,3,3,147,100,206,70,120,17,0.545253863134658,0.545253863134658,0.917874396135266,0.917874396135266,0.0029,0.5951,0.5855,0.5035,0.6619,0.0411,1,0.3684,0.3879,0.3051,0.4764,0.018000000000000002,1,0.8433,1.2641,1
dm12272_High_vs_dm11255_Low_01h,FBgn0264325,3,3,76,38,7,28,31,2,0.9421487603305779,0.9421487603305779,0.9672131147540981,0.9672131147540981,0.0482,0.6667,0.6416,0.5344,0.733,0.0138,1,0.4746,0.4842,0.3645,0.6084,0.7913,0,0.7495,1.0409,1
dm12272_High_vs_dm11255_Low_01h,FBgn0051126,3,3,81,86,22,40,49,2,0.883597883597884,0.883597883597884,0.978021978021978,0.978021978021978,0.6976,0.485,0.485,0.3934,0.5795,0.7451,0,0.4494,0.4563,0.3438,0.5702,0.4489,0,1.0356,1.1005,1
dm12272_High_vs_dm11255_Low_01h,FBgn0039756,3,3,66,68,20,49,43,14,0.87012987012987,0.87012987012987,0.867924528301887,0.867924528301887,0.6413,0.4925,0.49200000000000005,0.39299999999999996,0.5920000000000001,0.8756,0,0.5326,0.5265,0.4197,0.633,0.6289,0,1.0219,0.9536,1
dm12272_High_vs_dm11255_Low_01h,FBgn0039755,3,3,272,286,19,164,174,25,0.9670710571923741,0.9670710571923741,0.931129476584022,0.931129476584022,0.9591,0.4875,0.4883,0.4204,0.5563,0.7202,0,0.4852,0.4907,0.41600000000000004,0.5655,0.7971,0,1.0262,1.0218,1
dm12272_High_vs_dm11255_Low_01h,FBgn0053126,3,3,101,93,255,82,81,152,0.43207126948775,0.43207126948775,0.5174603174603171,0.5174603174603171,0.7958,0.5206,0.5183,0.4363,0.6022,0.6696,0,0.5031,0.5028,0.4176,0.5892,0.9509,0,0.9673,0.9982,1
dm12272_High_vs_dm11255_Low_01h,FBgn0004419,3,3,336,329,134,226,200,144,0.8322903629536921,0.8322903629536921,0.747368421052632,0.747368421052632,0.7622,0.5053,0.5056,0.4348,0.5762,0.8671,0,0.5305,0.5205,0.4403,0.598,0.5873,0,0.9913,0.9626,1
dm12272_High_vs_dm11255_Low_01h,FBgn0050291,3,3,60,49,1,38,35,3,0.990909090909091,0.990909090909091,0.9605263157894741,0.9605263157894741,0.7193,0.5505,0.5442,0.444,0.6439,0.3858,0,0.5205,0.5167,0.402,0.6294,0.7696,0,0.9193,0.9735,1
dm12272_High_vs_dm11255_Low_01h,FBgn0027363,3,3,85,104,4,46,34,62,0.9792746113989641,0.9792746113989641,0.563380281690141,0.563380281690141,0.1876,0.4497,0.4557,0.3688,0.5454,0.3327,0,0.575,0.5529999999999999,0.4439,0.6589,0.3471,0,1.0983,0.9037,1
dm12272_High_vs_dm11255_Low_01h,FBgn0038196,3,3,205,194,10,113,127,13,0.975550122249389,0.975550122249389,0.948616600790514,0.948616600790514,0.4487,0.5138,0.5121,0.4369,0.5861,0.7367,0,0.4708,0.4707,0.3889,0.5535,0.4856,0,0.9788,1.0647,1
dm12272_High_vs_dm11255_Low_01h,FBgn0035853,3,3,180,191,20,55,112,40,0.9488491048593349,0.9488491048593349,0.8067632850241551,0.8067632850241551,0.0616,0.4852,0.4851,0.4008,0.5706,0.72,0,0.3293,0.3582,0.2709,0.4597,0.012,1,1.0344,1.3501,1
dm12272_High_vs_dm11255_Low_01h,FBgn0032900,3,3,33,31,46,41,31,11,0.581818181818182,0.581818181818182,0.867469879518072,0.867469879518072,0.636,0.5156,0.5118,0.3884,0.6349,0.8567,0,0.5694,0.5516,0.433,0.6657,0.3898,0,0.9843,0.9069,1
dm12272_High_vs_dm11255_Low_01h,FBgn0001280,3,3,192,179,2,57,79,2,0.994638069705094,0.994638069705094,0.985507246376812,0.985507246376812,0.2011,0.5175,0.5176,0.4411,0.5929,0.628,0,0.4191,0.4386,0.3434,0.5392,0.218,0,0.9681,1.1387,1
dm12272_High_vs_dm11255_Low_01h,FBgn0000079,3,3,78,126,3,93,268,12,0.985507246376812,0.985507246376812,0.967828418230563,0.967828418230563,0.17,0.3824,0.4279,0.3073,0.5602,0.2658,0,0.2576,0.3103,0.2133,0.4457,0.0111,1,1.1695,1.5149,1
dm12272_High_vs_dm11255_Low_01h,FBgn0283478,3,3,107,125,267,60,47,181,0.464929859719439,0.464929859719439,0.371527777777778,0.371527777777778,0.3716,0.4612,0.465,0.3566,0.5766,0.5184,0,0.5607,0.541,0.41,0.6619,0.5067,0,1.0804,0.9278,1
dm12272_High_vs_dm11255_Low_01h,FBgn0001248,3,3,573,381,293,134,2,724,0.7650360866078589,0.7650360866078589,0.158139534883721,0.158139534883721,0.0916,0.6006,0.57,0.4106,0.6951,0.2962,0,0.9853,0.7867,0.5345,0.9096,0.0287,1,0.8759,0.5198,1
dm12272_High_vs_dm11255_Low_01h,FBgn0053519,3,3,140,23,63,50,5,46,0.721238938053097,0.721238938053097,0.544554455445545,0.544554455445545,0.5969,0.8589,0.8006,0.6939,0.8693,0.0004,1,0.9091,0.7677,0.6451,0.8588,0.0009,1,0.4983,0.5499,1
dm12272_High_vs_dm11255_Low_01h,FBgn0031379,3,3,15,49,13,19,24,12,0.831168831168831,0.831168831168831,0.781818181818182,0.781818181818182,0.0747,0.2344,0.3016,0.1979,0.43,0.0018,1,0.4419,0.4603,0.3317,0.5925,0.5487,0,1.548,1.0946,1
dm12272_High_vs_dm11255_Low_01h,FBgn0031374,3,3,86,106,69,58,51,38,0.7356321839080459,0.7356321839080459,0.7414965986394559,0.7414965986394559,0.3153,0.4479,0.4502,0.3556,0.546,0.2827,0,0.5321,0.5211,0.4158,0.6219,0.6813,0,1.1114,0.9637,1
dm12272_High_vs_dm11255_Low_01h,FBgn0053514,3,3,128,115,0,66,58,2,0.5,0.5,0.9841269841269841,0.9841269841269841,0.982,0.5267,0.5077,0.3265,0.6897,0.9398,0,0.5323,0.5036,0.2967,0.7091,0.9829,0,1.0031,1.0182,1
dm12272_High_vs_dm11255_Low_01h,FBgn0033448,3,3,49,43,102,68,42,13,0.474226804123711,0.474226804123711,0.8943089430894309,0.8943089430894309,0.4249,0.5326,0.5273,0.4137,0.6374,0.622,0,0.6182,0.5887,0.4831,0.6875,0.1016,0,0.9525,0.8391,1
dm12272_High_vs_dm11255_Low_01h,FBgn0266455,3,3,163,29,19,502,190,70,0.9099526066350709,0.9099526066350709,0.908136482939633,0.908136482939633,0.08800000000000001,0.8490000000000001,0.8001,0.7129,0.8632,0.0004,1,0.7254,0.708,0.6135,0.7815,0.0007,1,0.4993,0.6428,1
