comparison,FEATURE_ID,dm11037_38d_num_reps,counts_dm11037_38d_g1,counts_dm11037_38d_g2,counts_dm11037_38d_both,prior_dm11037_38d_g1,prior_dm11037_38d_g2,H3_independence_Bayes_evidence,dm11037_38d_sampleprop,dm11037_38d_theta,dm11037_38d_q025,dm11037_38d_q975,dm11037_38d_Bayes_evidence,dm11037_38d_AI_decision,alpha1_postmean,flaganalyze
dm11037_38d,FBgn0031359,3,288,281,81,0.8753846153846151,0.8753846153846151,NA,0.5062,0.4977,0.4177,0.5771,0.9490000000000001,0,1.0079,1
dm11037_38d,FBgn0017561,3,215,194,53,0.885281385281385,0.885281385281385,NA,0.5257,0.5199,0.4407,0.5979,0.6006,0,0.9638,1
dm11037_38d,FBgn0017567,3,577,2445,509,0.8558482016425942,0.8558482016425942,NA,0.1909,0.2442,0.1585,0.401,0.0062,1,1.8042,1
dm11037_38d,FBgn0017566,3,954,1089,144,0.934156378600823,0.934156378600823,NA,0.467,0.4743,0.4131,0.5379,0.381,0,1.055,1
dm11037_38d,FBgn0034035,3,81,76,8,0.951515151515152,0.951515151515152,NA,0.5159,0.5106,0.4118,0.6082,0.8242,0,0.9839,1
dm11037_38d,FBgn0035754,3,35,23,18,0.763157894736842,0.763157894736842,NA,0.6034,0.5744,0.4484,0.6916,0.2419,0,0.866,1
dm11037_38d,FBgn0037796,3,61,52,31,0.7847222222222221,0.7847222222222221,NA,0.5398,0.5326,0.42700000000000005,0.6363,0.5359,0,0.9417,1
dm11037_38d,FBgn0033261,3,84,255,10,0.9713467048710601,0.9713467048710601,NA,0.2478,0.2868,0.2114,0.3938,0.0029,1,1.5949,1
dm11037_38d,FBgn0266786,3,218,103,21,0.93859649122807,0.93859649122807,NA,0.6791,0.6509999999999999,0.5506,0.7327,0.0083,1,0.7339,1
dm11037_38d,FBgn0034093,3,213,142,52,0.872235872235872,0.872235872235872,NA,0.6,0.5753,0.4745,0.6661,0.1285,0,0.8624,1
dm11037_38d,FBgn0034722,3,59,63,30,0.8026315789473679,0.8026315789473679,NA,0.4836,0.4836,0.3787,0.5895,0.7537,0,1.0399,1
dm11037_38d,FBgn0034091,3,203,209,52,0.8879310344827591,0.8879310344827591,NA,0.4927,0.4923,0.4101,0.575,0.8468,0,1.0192,1
dm11037_38d,FBgn0034728,3,108,57,21,0.8870967741935479,0.8870967741935479,NA,0.6545,0.6247,0.5187,0.7163,0.0266,1,0.7775,1
dm11037_38d,FBgn0034729,3,21,40,9,0.8714285714285709,0.8714285714285709,NA,0.3443,0.387,0.2727,0.5134,0.0776,0,1.2744,1
dm11037_38d,FBgn0038651,3,60,103,262,0.383529411764706,0.383529411764706,NA,0.3681,0.3881,0.3047,0.4785,0.017,1,1.2637,1
dm11037_38d,FBgn0038652,3,184,295,937,0.338276836158192,0.338276836158192,NA,0.3841,0.3989,0.3296,0.4764,0.0163,1,1.2327,1
dm11037_38d,FBgn0038653,3,14,20,14,0.708333333333333,0.708333333333333,NA,0.4118,0.4459,0.3067,0.593,0.465,0,1.1304,1
dm11037_38d,FBgn0038654,3,25,46,0,0.5,0.5,NA,0.3521,0.4609,0.2759,0.6592,0.6882,0,1.1081,1
dm11037_38d,FBgn0038658,3,1655,1355,275,0.916286149162862,0.916286149162862,NA,0.5498,0.5502,0.4925,0.6055,0.0823,0,0.9053,1
dm11037_38d,FBgn0038659,3,23,27,88,0.36231884057971003,0.36231884057971003,NA,0.46,0.4727,0.3461,0.6027,0.6795,0,1.0666,1
dm11037_38d,FBgn0032923,3,28,39,92,0.421383647798742,0.421383647798742,NA,0.4179,0.4375,0.3235,0.5557,0.2976,0,1.1445,1
dm11037_38d,FBgn0036831,3,222,87,124,0.713625866050808,0.713625866050808,NA,0.7184,0.6667,0.5196,0.7681,0.0328,1,0.7099,1
dm11037_38d,FBgn0036837,3,3615,3691,3231,0.693366233273228,0.693366233273228,NA,0.4948,0.4951,0.4458,0.5448,0.8285,0,1.0111,1
dm11037_38d,FBgn0036834,3,32,49,112,0.419689119170985,0.419689119170985,NA,0.3951,0.4197,0.3112,0.5366,0.1728,0,1.187,1
dm11037_38d,FBgn0036838,3,31,17,7,0.8727272727272729,0.8727272727272729,NA,0.6458,0.6008,0.4671,0.7239,0.1378,0,0.82,1
dm11037_38d,FBgn0260972,3,10,111,2016,0.05662143191389799,0.05662143191389799,NA,0.0826,0.1705,0.1,0.2892,0.0011,1,2.2731,1
dm11037_38d,FBgn0034893,3,390,13,82,0.830927835051546,0.830927835051546,NA,0.9677,0.7918,0.489,0.9476,0.0584,0,0.508,1
dm11037_38d,FBgn0034894,3,69,51,73,0.6217616580310881,0.6217616580310881,NA,0.575,0.5596,0.4519,0.6607,0.2638,0,0.8912,1
dm11037_38d,FBgn0004380,3,35,33,73,0.482269503546099,0.482269503546099,NA,0.5147,0.511,0.39,0.6305,0.8590000000000001,0,0.9856,1
dm11037_38d,FBgn0040636,3,557,535,321,0.772823779193206,0.772823779193206,NA,0.5101,0.5121,0.4502,0.5732,0.6844,0,0.978,1
dm11037_38d,FBgn0034540,3,56,35,8,0.9191919191919191,0.9191919191919191,NA,0.6154,0.5901,0.4768,0.6957,0.1149,0,0.8372,1
dm11037_38d,FBgn0285951,3,210,212,34,0.9254385964912281,0.9254385964912281,NA,0.4976,0.4951,0.4136,0.5754,0.9009999999999999,0,1.0134,1
dm11037_38d,FBgn0038381,3,29,38,42,0.614678899082569,0.614678899082569,NA,0.4328,0.4532,0.3244,0.5909,0.4842,0,1.1111,1
dm11037_38d,FBgn0285952,3,24647,301,10310,0.7075840943899259,0.7075840943899259,NA,0.9879,0.6447,0.3992,0.8515,0.2391,0,0.7545,1
dm11037_38d,FBgn0027554,3,188,205,83,0.82563025210084,0.82563025210084,NA,0.4784,0.4795,0.4031,0.5569,0.5868,0,1.0454,1
dm11037_38d,FBgn0010379,3,120,154,640,0.29978118161925604,0.29978118161925604,NA,0.43799999999999994,0.4435,0.3661,0.5234,0.1593,0,1.1248,1
dm11037_38d,FBgn0015321,3,382,298,364,0.6513409961685821,0.6513409961685821,NA,0.5618,0.5569,0.4893,0.6216,0.0932,0,0.8936,1
dm11037_38d,FBgn0014189,3,317,317,291,0.6854054054054051,0.6854054054054051,NA,0.5,0.5008,0.42200000000000004,0.5795,0.9826,0,1.0017,1
dm11037_38d,FBgn0015320,3,105,135,279,0.46242774566474,0.46242774566474,NA,0.4375,0.4452,0.3656,0.529,0.1904,0,1.1213,1
dm11037_38d,FBgn0021906,3,3401,3588,1368,0.8363048941007539,0.8363048941007539,NA,0.4866,0.4891,0.4289,0.5496,0.6969,0,1.0241,1
dm11037_38d,FBgn0010300,3,42,46,87,0.5028571428571429,0.5028571428571429,NA,0.4773,0.4778,0.3674,0.5899,0.698,0,1.053,1
dm11037_38d,FBgn0051370,3,22,66,96,0.4782608695652171,0.4782608695652171,NA,0.25,0.3049,0.2127,0.4128,0.0014,1,1.5298,1
dm11037_38d,FBgn0051374,3,41,17,60,0.49152542372881397,0.49152542372881397,NA,0.7069,0.6451,0.5163,0.7579,0.0295,1,0.7448,1
dm11037_38d,FBgn0260942,3,35,31,212,0.237410071942446,0.237410071942446,NA,0.5303,0.5183,0.3965,0.6376,0.7664,0,0.971,1
dm11037_38d,FBgn0260941,3,126,116,147,0.622107969151671,0.622107969151671,NA,0.5207,0.517,0.4292,0.6027,0.6896,0,0.9701,1
dm11037_38d,FBgn0260945,3,191,238,133,0.763345195729537,0.763345195729537,NA,0.4452,0.4647,0.3786,0.5562,0.4122,0,1.0782,1
dm11037_38d,FBgn0265464,3,25,38,13,0.828947368421053,0.828947368421053,NA,0.3968,0.4253,0.3088,0.5504,0.2296,0,1.1747,1
dm11037_38d,FBgn0000032,3,37,42,115,0.40721649484536104,0.40721649484536104,NA,0.4684,0.4774,0.3511,0.6062,0.7192,0,1.0564,1
dm11037_38d,FBgn0085408,3,113,107,51,0.8118081180811809,0.8118081180811809,NA,0.5136,0.5122,0.426,0.5977,0.7707,0,0.9795,1
dm11037_38d,FBgn0036762,3,331,357,1289,0.348002023267577,0.348002023267577,NA,0.4811,0.4821,0.4105,0.5549,0.6057,0,1.0395,1
dm11037_38d,FBgn0036766,3,1461,1668,146,0.955419847328244,0.955419847328244,NA,0.4669,0.4705,0.4073,0.5364,0.3368,0,1.0633,1
dm11037_38d,FBgn0032006,3,90,64,241,0.38987341772151896,0.38987341772151896,NA,0.5844,0.5743,0.4714,0.6705,0.1482,0,0.8644,1
dm11037_38d,FBgn0032005,3,414,177,276,0.6816608996539789,0.6816608996539789,NA,0.7005,0.6847,0.6173,0.7424,0.0002,1,0.6791,1
dm11037_38d,FBgn0032002,3,243,45,94,0.7539267015706809,0.7539267015706809,NA,0.8438,0.8084,0.7351,0.862,0.0,1,0.4864,1
dm11037_38d,FBgn0032001,3,899,1392,795,0.742384964355152,0.742384964355152,NA,0.3924,0.4012,0.3469,0.4619,0.0045,1,1.2248,1
dm11037_38d,FBgn0032000,3,629,4,16,0.9753466872110941,0.9753466872110941,NA,0.9937,0.5892,0.3486,0.8037,0.4604,0,0.8535,1
dm11037_38d,FBgn0037019,3,104,117,24,0.9020408163265309,0.9020408163265309,NA,0.4706,0.4733,0.3888,0.5593,0.5318,0,1.0593,1
dm11037_38d,FBgn0004864,3,26,26,26,0.666666666666667,0.666666666666667,NA,0.5,0.4982,0.3688,0.627,0.9813,0,1.0128,1
dm11037_38d,FBgn0004868,3,1110,1000,1098,0.657730673316708,0.657730673316708,NA,0.5261,0.5243,0.4613,0.5855,0.4113,0,0.9543,1
dm11037_38d,FBgn0037016,3,34,30,142,0.31067961165048497,0.31067961165048497,NA,0.5312,0.5217,0.3998,0.642,0.7284,0,0.9645,1
dm11037_38d,FBgn0005198,3,45,0,73,0.38135593220339,0.38135593220339,NA,1.0,0.8107,0.6211,0.9055,0.0105,1,0.4817,1
dm11037_38d,FBgn0036493,3,19,48,26,0.7204301075268822,0.7204301075268822,NA,0.2836,0.3522,0.2255,0.5233,0.0809,0,1.3856,1
dm11037_38d,FBgn0015838,3,48,47,20,0.826086956521739,0.826086956521739,NA,0.5053,0.5049,0.3951,0.6148,0.9281,0,0.9965,1
dm11037_38d,FBgn0038897,3,45,58,76,0.5754189944134079,0.5754189944134079,NA,0.4369,0.4657,0.3552,0.5822,0.5431,0,1.0795,1
dm11037_38d,FBgn0033710,3,209,199,9,0.97841726618705,0.97841726618705,NA,0.5123,0.5059,0.4243,0.586,0.8722,0,0.9916,1
dm11037_38d,FBgn0033713,3,27,21,38,0.5581395348837211,0.5581395348837211,NA,0.5625,0.5419,0.409,0.6705,0.534,0,0.9268,1
dm11037_38d,FBgn0033717,3,152,117,600,0.309551208285386,0.309551208285386,NA,0.5651,0.5587,0.4796,0.635,0.1395,0,0.8909999999999999,1
dm11037_38d,FBgn0028507,3,55,52,82,0.566137566137566,0.566137566137566,NA,0.514,0.5116,0.4076,0.615,0.8258,0,0.9825,1
dm11037_38d,FBgn0028506,3,21,27,11,0.8135593220338979,0.8135593220338979,NA,0.4375,0.4577,0.3269,0.5954,0.5348,0,1.1011,1
dm11037_38d,FBgn0022936,3,62,46,16,0.870967741935484,0.870967741935484,NA,0.5741,0.5606,0.4499,0.6646,0.2682,0,0.8897,1
dm11037_38d,FBgn0028500,3,17,24,142,0.224043715846995,0.224043715846995,NA,0.4146,0.4432,0.3104,0.5813,0.4154,0,1.135,1
dm11037_38d,FBgn0022935,3,27,21,3,0.941176470588235,0.941176470588235,NA,0.5625,0.5423,0.4091,0.6715,0.5307,0,0.9261,1
dm11037_38d,FBgn0028509,3,87,110,84,0.701067615658363,0.701067615658363,NA,0.4416,0.4437,0.354,0.537,0.2251,0,1.126,1
dm11037_38d,FBgn0004657,3,129,204,77,0.81219512195122,0.81219512195122,NA,0.3874,0.4018,0.3237,0.4878,0.0284,1,1.2265,1
dm11037_38d,FBgn0033789,3,2147,147,74,0.96875,0.96875,NA,0.9359,0.8575,0.6471,0.9245,0.0058,1,0.4036,1
dm11037_38d,FBgn0004656,3,131,313,1566,0.22089552238805998,0.22089552238805998,NA,0.295,0.3184,0.2538,0.3954,0.0005,1,1.4718,1
dm11037_38d,FBgn0024991,3,18,32,9,0.8474576271186439,0.8474576271186439,NA,0.36,0.4011,0.2773,0.5374,0.1454,0,1.2388,1
dm11037_38d,FBgn0024994,3,18,21,15,0.7222222222222221,0.7222222222222221,NA,0.4615,0.4744,0.3364,0.615,0.7212,0,1.065,1
dm11037_38d,FBgn0024995,3,50,56,53,0.666666666666667,0.666666666666667,NA,0.4717,0.4815,0.3735,0.5929,0.7367,0,1.0448,1
dm11037_38d,FBgn0035713,3,62,52,297,0.277372262773723,0.277372262773723,NA,0.5439,0.5351,0.4304,0.6372,0.5019,0,0.9368,1
dm11037_38d,FBgn0035710,3,99,54,332,0.315463917525773,0.315463917525773,NA,0.6471,0.6232,0.53,0.7089,0.0121,1,0.7794,1
dm11037_38d,FBgn0035714,3,216,241,129,0.7798634812286691,0.7798634812286691,NA,0.4726,0.4736,0.4016,0.5474,0.4612,0,1.0575,1
dm11037_38d,FBgn0035715,3,217,179,220,0.6428571428571429,0.6428571428571429,NA,0.5479999999999999,0.5438,0.4652,0.6195,0.2559,0,0.9184,1
dm11037_38d,FBgn0035718,3,29,43,69,0.51063829787234,0.51063829787234,NA,0.4028,0.4369,0.3153,0.5677,0.3236,0,1.1479,1
dm11037_38d,FBgn0034118,3,88,89,58,0.7531914893617021,0.7531914893617021,NA,0.4972,0.4973,0.4078,0.5865,0.9514,0,1.0098,1
dm11037_38d,FBgn0260789,3,29,26,9,0.859375,0.859375,NA,0.5273,0.5201,0.3939,0.6447,0.7535,0,0.9682,1
dm11037_38d,FBgn0052549,3,713,550,2633,0.32417864476386,0.32417864476386,NA,0.5645,0.5628,0.4993,0.6222,0.052000000000000005,0,0.8827,1
dm11037_38d,FBgn0032408,3,70,78,64,0.6981132075471701,0.6981132075471701,NA,0.473,0.4767,0.382,0.5739,0.6286,0,1.0533,1
dm11037_38d,FBgn0052016,3,159,3,89,0.6454183266932271,0.6454183266932271,NA,0.9815,0.7478,0.4577,0.9252,0.0976,0,0.5831,1
dm11037_38d,FBgn0260780,3,46,56,291,0.25954198473282397,0.25954198473282397,NA,0.451,0.4568,0.3519,0.5652,0.4272,0,1.0983,1
dm11037_38d,FBgn0264491,3,214,276,697,0.4128053917438921,0.4128053917438921,NA,0.4367,0.4438,0.3645,0.5293,0.1764,0,1.1245,1
dm11037_38d,FBgn0264490,3,547,525,3277,0.24649344676937196,0.24649344676937196,NA,0.5103,0.511,0.4527,0.5691,0.6957,0,0.9799,1
dm11037_38d,FBgn0264493,3,213,246,585,0.439655172413793,0.439655172413793,NA,0.4641,0.46799999999999997,0.3904,0.5475,0.4111,0,1.0701,1
dm11037_38d,FBgn0264492,3,798,787,727,0.6855536332179929,0.6855536332179929,NA,0.5035,0.5011,0.4421,0.5601,0.9736,0,0.9996,1
dm11037_38d,FBgn0264495,3,135,169,373,0.44903988183161,0.44903988183161,NA,0.4441,0.4474,0.3731,0.5245,0.171,0,1.1154,1
dm11037_38d,FBgn0264494,3,3169,4951,497,0.9423233143785541,0.9423233143785541,NA,0.3903,0.3977,0.3499,0.4509,0.0021,1,1.2329999999999999,1
dm11037_38d,FBgn0037530,3,232,227,220,0.6759941089838001,0.6759941089838001,NA,0.5054,0.5037,0.4172,0.5905,0.9291,0,0.9964,1
dm11037_38d,FBgn0032405,3,21,17,54,0.41304347826086996,0.41304347826086996,NA,0.5526,0.5338,0.3937,0.6699,0.6354,0,0.9431,1
dm11037_38d,FBgn0025712,3,31,30,44,0.580952380952381,0.580952380952381,NA,0.5082,0.5062,0.3827,0.6296,0.924,0,0.9957,1
dm11037_38d,FBgn0003090,3,41,7,30,0.615384615384615,0.615384615384615,NA,0.8542,0.741,0.6177,0.8408,0.0009,1,0.5916,1
dm11037_38d,FBgn0003091,3,37,19,5,0.918032786885246,0.918032786885246,NA,0.6607,0.6127,0.4834,0.7307,0.0858,0,0.7991,1
dm11037_38d,FBgn0033763,3,15,44,3,0.9516129032258059,0.9516129032258059,NA,0.2542,0.3245,0.2181,0.4494,0.0088,1,1.4656,1
dm11037_38d,FBgn0003093,3,102,140,382,0.38782051282051294,0.38782051282051294,NA,0.4215,0.4303,0.3534,0.511,0.0876,0,1.1556,1
dm11037_38d,FBgn0261787,3,35,41,11,0.8735632183908051,0.8735632183908051,NA,0.4605,0.4745,0.3542,0.5989,0.6738,0,1.0617,1
dm11037_38d,FBgn0030098,3,1170,1605,98,0.965889314305604,0.965889314305604,NA,0.4216,0.4573,0.3794,0.5468,0.2898,0,1.0939,1
dm11037_38d,FBgn0030096,3,34,94,46,0.7356321839080459,0.7356321839080459,NA,0.2656,0.3114,0.2233,0.4178,0.0029,1,1.5045,1
dm11037_38d,FBgn0030092,3,50,44,23,0.8034188034188029,0.8034188034188029,NA,0.5319,0.5257,0.4189,0.6307,0.6344,0,0.9551,1
dm11037_38d,FBgn0037533,3,520,497,110,0.9023957409050579,0.9023957409050579,NA,0.5113,0.5109,0.4451,0.5765,0.7294,0,0.9805,1
dm11037_38d,FBgn0034138,3,2992,2038,64138,0.0727214897062225,0.0727214897062225,NA,0.5948,0.5887,0.5374,0.6364,0.0034,1,0.8365,1
dm11037_38d,FBgn0039714,3,197,311,107,0.8260162601626021,0.8260162601626021,NA,0.3878,0.4038,0.3233,0.4958,0.0427,1,1.2219,1
dm11037_38d,FBgn0039712,3,46,90,121,0.529182879377432,0.529182879377432,NA,0.3382,0.3704,0.2712,0.4853,0.0302,1,1.3174,1
dm11037_38d,FBgn0039713,3,61,69,63375,0.0020470829068577,0.0020470829068577,NA,0.4692,0.4742,0.38,0.5707,0.5951,0,1.0587,1
dm11037_38d,FBgn0039711,3,32,49,103,0.44021739130434795,0.44021739130434795,NA,0.3951,0.4156,0.3047,0.5355,0.1586,0,1.1977,1
dm11037_38d,FBgn0034392,3,95,8,107,0.49047619047619107,0.49047619047619107,NA,0.9223,0.8265,0.7414,0.8893,0.0002,1,0.4571,1
dm11037_38d,FBgn0034398,3,7960,211,3031,0.7294233172647739,0.7294233172647739,NA,0.9742,0.7121,0.4446,0.96,0.1199,0,0.6403,1
dm11037_38d,FBgn0037376,3,41,39,89,0.47337278106508895,0.47337278106508895,NA,0.5125,0.5093,0.3918,0.626,0.8755,0,0.9885,1
dm11037_38d,FBgn0288232,3,80,127,0,0.5,0.5,NA,0.3865,0.4788,0.2794,0.6879,0.8381,0,1.0713,1
dm11037_38d,FBgn0041713,3,59,44,10,0.9115044247787609,0.9115044247787609,NA,0.5728,0.5546,0.44299999999999995,0.6601,0.3227,0,0.9008,1
dm11037_38d,FBgn0037372,3,86,75,36,0.8172588832487309,0.8172588832487309,NA,0.5342,0.527,0.43200000000000005,0.6202,0.5646,0,0.9514,1
dm11037_38d,FBgn0037371,3,40,23,15,0.8076923076923079,0.8076923076923079,NA,0.6349,0.6017,0.4743,0.7174,0.1108,0,0.8178,1
dm11037_38d,FBgn0011769,3,71,95,48,0.775700934579439,0.775700934579439,NA,0.4277,0.4391,0.348,0.5348,0.198,0,1.1367,1
dm11037_38d,FBgn0037535,3,55,43,3,0.9702970297029699,0.9702970297029699,NA,0.5612,0.5489,0.4401,0.6534,0.3623,0,0.9109999999999999,1
dm11037_38d,FBgn0011761,3,2348,2545,1273,0.793545248134934,0.793545248134934,NA,0.4799,0.4813,0.4021,0.5627,0.6188,0,1.0418,1
dm11037_38d,FBgn0011760,3,952,1323,283,0.8893666927286941,0.8893666927286941,NA,0.4185,0.4252,0.3706,0.484,0.017,1,1.1652,1
dm11037_38d,FBgn0011763,3,131,129,174,0.599078341013825,0.599078341013825,NA,0.5038,0.5049,0.4057,0.6042,0.9184,0,0.9953,1
dm11037_38d,FBgn0011762,3,27,38,6,0.9154929577464791,0.9154929577464791,NA,0.4154,0.4388,0.3199,0.564,0.3296,0,1.1425,1
dm11037_38d,FBgn0034237,3,525,920,1330,0.5207207207207211,0.5207207207207211,NA,0.3633,0.3789,0.3155,0.4517,0.0048,1,1.2854,1
dm11037_38d,FBgn0261341,3,62,50,28,0.8,0.8,NA,0.5536,0.5434,0.4396,0.6435,0.4023,0,0.9209,1
dm11037_38d,FBgn0010583,3,25,33,51,0.532110091743119,0.532110091743119,NA,0.431,0.4517,0.3269,0.5833,0.4602,0,1.1136,1
dm11037_38d,FBgn0267824,3,287,274,88,0.8644067796610171,0.8644067796610171,NA,0.5116,0.5109,0.4422,0.5787,0.7422,0,0.9807,1
dm11037_38d,FBgn0033766,3,28,25,12,0.815384615384615,0.815384615384615,NA,0.5283,0.5215,0.3913,0.649,0.7402,0,0.9659,1
dm11037_38d,FBgn0025864,3,73,161,144,0.6190476190476191,0.6190476190476191,NA,0.312,0.3339,0.2639,0.4115,0.0003,1,1.4209,1
dm11037_38d,FBgn0033273,3,53,41,2,0.979166666666667,0.979166666666667,NA,0.5638,0.5505,0.4405,0.6559,0.358,0,0.9083,1
dm11037_38d,FBgn0033272,3,103,103,167,0.552278820375335,0.552278820375335,NA,0.5,0.5017,0.4126,0.59,0.9702,0,1.0008,1
dm11037_38d,FBgn0033271,3,41,81,57,0.681564245810056,0.681564245810056,NA,0.3361,0.3839,0.2804,0.5059,0.0592,0,1.2805,1
dm11037_38d,FBgn0033274,3,249,517,520,0.5956454121306379,0.5956454121306379,NA,0.3251,0.3446,0.2841,0.4159,0.001,1,1.3854,1
dm11037_38d,FBgn0263929,3,190,226,202,0.673139158576052,0.673139158576052,NA,0.4567,0.461,0.3915,0.5327,0.2695,0,1.0846,1
dm11037_38d,FBgn0002570,3,1148,1074,2942,0.43028659953524395,0.43028659953524395,NA,0.5167,0.4766,0.3621,0.5842,0.6774,0,1.0554,1
dm11037_38d,FBgn0038046,3,182,3,31,0.8564814814814821,0.8564814814814821,NA,0.9838,0.6364,0.3942,0.856,0.2694,0,0.7687,1
dm11037_38d,FBgn0033017,3,200,275,194,0.710014947683109,0.710014947683109,NA,0.4211,0.4286,0.3589,0.5029,0.0578,0,1.1589,1
dm11037_38d,FBgn0033015,3,143,22,372,0.30726256983240197,0.30726256983240197,NA,0.8667,0.8053,0.7085,0.8716,0.0005,1,0.491,1
dm11037_38d,FBgn0036534,3,199,216,297,0.582865168539326,0.582865168539326,NA,0.4795,0.4752,0.3977,0.5544,0.5147,0,1.0546,1
dm11037_38d,FBgn0033010,3,217,204,119,0.77962962962963,0.77962962962963,NA,0.5154,0.5151,0.4346,0.5943,0.6946,0,0.9733,1
dm11037_38d,FBgn0013469,3,43,105,211,0.41225626740947097,0.41225626740947097,NA,0.2905,0.3388,0.2491,0.4461,0.0077,1,1.4114,1
dm11037_38d,FBgn0036028,3,54,37,19,0.827272727272727,0.827272727272727,NA,0.5934,0.5729,0.4584,0.6807,0.2032,0,0.8677,1
dm11037_38d,FBgn0033019,3,61,64,64,0.6613756613756611,0.6613756613756611,NA,0.488,0.4875,0.3831,0.5918,0.8096,0,1.0316,1
dm11037_38d,FBgn0015602,3,96,95,130,0.595015576323987,0.595015576323987,NA,0.5026,0.5023,0.4127,0.5926,0.9585,0,0.9997,1
dm11037_38d,FBgn0015600,3,124,142,298,0.471631205673759,0.471631205673759,NA,0.4662,0.4692,0.3886,0.5516,0.4536,0,1.0679,1
dm11037_38d,FBgn0001137,3,44,53,113,0.46190476190476204,0.46190476190476204,NA,0.4536,0.4675,0.3562,0.5841,0.5711,0,1.0757,1
dm11037_38d,FBgn0004456,3,146,101,670,0.269356597600872,0.269356597600872,NA,0.5911,0.5771,0.4887,0.6594,0.0845,0,0.8584,1
dm11037_38d,FBgn0001139,3,73,106,727,0.19757174392936,0.19757174392936,NA,0.4078,0.4191,0.3324,0.5115,0.0826,0,1.1843,1
dm11037_38d,FBgn0000547,3,180,199,360,0.512855209742896,0.512855209742896,NA,0.4749,0.4769,0.4036,0.5508,0.5247,0,1.0506,1
dm11037_38d,FBgn0030246,3,93,72,21,0.8870967741935479,0.8870967741935479,NA,0.5636,0.5551,0.4542,0.6498,0.2658,0,0.8988,1
dm11037_38d,FBgn0034231,3,49,52,59,0.63125,0.63125,NA,0.4851,0.4846,0.37799999999999995,0.5925,0.7751,0,1.0381,1
dm11037_38d,FBgn0000546,3,62,68,358,0.266393442622951,0.266393442622951,NA,0.4769,0.4836,0.3864,0.5832,0.7398,0,1.0391,1
dm11037_38d,FBgn0038389,3,59,67,42,0.75,0.75,NA,0.4683,0.4736,0.3716,0.5776,0.6105,0,1.0609,1
dm11037_38d,FBgn0034578,3,52,52,2,0.981132075471698,0.981132075471698,NA,0.5,0.4972,0.3885,0.6069,0.9559,0,1.0122,1
dm11037_38d,FBgn0005386,3,36,35,56,0.5590551181102359,0.5590551181102359,NA,0.507,0.5078,0.3881,0.6284,0.8986,0,0.9919,1
dm11037_38d,FBgn0085246,3,46,36,12,0.8723404255319149,0.8723404255319149,NA,0.561,0.5433,0.4265,0.6562,0.4558,0,0.9223,1
dm11037_38d,FBgn0024291,3,97,102,49,0.80241935483871,0.80241935483871,NA,0.4874,0.4888,0.4013,0.5763,0.7946,0,1.0270000000000001,1
dm11037_38d,FBgn0035947,3,94,85,202,0.46981627296587897,0.46981627296587897,NA,0.5251,0.522,0.4334,0.6096,0.6203,0,0.9605,1
dm11037_38d,FBgn0035945,3,52,38,48,0.652173913043478,0.652173913043478,NA,0.5778,0.5623,0.4509,0.6684,0.2646,0,0.8866,1
dm11037_38d,FBgn0035944,3,120,120,178,0.574162679425837,0.574162679425837,NA,0.5,0.4998,0.41600000000000004,0.5829,0.9939,0,1.0042,1
dm11037_38d,FBgn0028992,3,211,181,102,0.793522267206478,0.793522267206478,NA,0.5383,0.5338,0.4585,0.6075,0.3647,0,0.9369,1
dm11037_38d,FBgn0028684,3,406,448,42,0.953125,0.953125,NA,0.4754,0.4771,0.413,0.542,0.46399999999999997,0,1.0495,1
dm11037_38d,FBgn0028685,3,390,601,332,0.7490551776266059,0.7490551776266059,NA,0.3935,0.405,0.3434,0.4732,0.0115,1,1.2161,1
dm11037_38d,FBgn0039620,3,116,109,381,0.371287128712871,0.371287128712871,NA,0.5156,0.5162,0.4244,0.6068,0.7228,0,0.9721,1
dm11037_38d,FBgn0037810,3,68,61,77,0.62621359223301,0.62621359223301,NA,0.5271,0.5277,0.4281,0.626,0.5798,0,0.9504,1
dm11037_38d,FBgn0037815,3,52,49,5,0.952830188679245,0.952830188679245,NA,0.5149,0.5151,0.4058,0.6232,0.7836,0,0.9761,1
dm11037_38d,FBgn0037814,3,17,21,37,0.506666666666667,0.506666666666667,NA,0.4474,0.4656,0.3311,0.6045,0.6259,0,1.0841,1
dm11037_38d,FBgn0037819,3,296,474,403,0.6564364876385339,0.6564364876385339,NA,0.3844,0.3948,0.3346,0.4617,0.0054,1,1.242,1
dm11037_38d,FBgn0062413,3,529,710,149,0.8926512968299709,0.8926512968299709,NA,0.42700000000000005,0.4318,0.3728,0.4947,0.0367,1,1.1501,1
dm11037_38d,FBgn0062412,3,158,140,258,0.535971223021583,0.535971223021583,NA,0.5302,0.5287,0.429,0.6243,0.5463,0,0.9484,1
dm11037_38d,FBgn0003429,3,52,24,78,0.49350649350649395,0.49350649350649395,NA,0.6842,0.6392,0.523,0.7434,0.0219,1,0.754,1
dm11037_38d,FBgn0003423,3,41,38,313,0.20153061224489802,0.20153061224489802,NA,0.519,0.5145,0.4011,0.6266,0.8001,0,0.9777,1
dm11037_38d,FBgn0067629,3,41,31,51,0.585365853658537,0.585365853658537,NA,0.5694,0.5536,0.4359,0.6662,0.3658,0,0.9032,1
dm11037_38d,FBgn0034021,3,158,144,90,0.7704081632653059,0.7704081632653059,NA,0.5232,0.5204,0.4353,0.6046,0.6238,0,0.9633,1
