comparison,FEATURE_ID,dm12272_38d_num_reps,dm11037_38d_num_reps,counts_dm12272_38d_g1,counts_dm12272_38d_g2,counts_dm12272_38d_both,counts_dm11037_38d_g1,counts_dm11037_38d_g2,counts_dm11037_38d_both,prior_dm12272_38d_g1,prior_dm12272_38d_g2,prior_dm11037_38d_g1,prior_dm11037_38d_g2,H3_independence_Bayes_evidence,dm12272_38d_sampleprop,dm12272_38d_theta,dm12272_38d_q025,dm12272_38d_q975,dm12272_38d_Bayes_evidence,dm12272_38d_AI_decision,dm11037_38d_sampleprop,dm11037_38d_theta,dm11037_38d_q025,dm11037_38d_q975,dm11037_38d_Bayes_evidence,dm11037_38d_AI_decision,alpha1_postmean,alpha2_postmean,flaganalyze
dm12272_High_vs_dm11037_Low_38d,FBgn0040752,3,3,281,308,121,201,195,139,0.8295774647887321,0.8295774647887321,0.7401869158878499,0.7401869158878499,0.716,0.4771,0.48200000000000004,0.3884,0.5775,0.7007,0,0.5076,0.5065,0.4056,0.6064,0.8989,0,1.0419,0.9921,1
dm12272_High_vs_dm11037_Low_38d,FBgn0038243,3,3,55,42,1654,40,55,1468,0.0553969160479725,0.0553969160479725,0.0607805502239283,0.0607805502239283,0.1656,0.5670000000000001,0.5541,0.4416,0.6616,0.3418,0,0.4211,0.4458,0.3446,0.5518,0.3122,0,0.9019,1.1233,1
dm12272_High_vs_dm11037_Low_38d,FBgn0032864,3,3,406,498,3,465,500,12,0.996692392502756,0.996692392502756,0.987717502558854,0.987717502558854,0.6147,0.4491,0.4584,0.3894,0.5317,0.2304,0,0.4819,0.4816,0.4137,0.551,0.5787,0,1.0903,1.0402,1
dm12272_High_vs_dm11037_Low_38d,FBgn0033574,3,3,62,27,17,40,8,23,0.8396226415094341,0.8396226415094341,0.676056338028169,0.676056338028169,0.402,0.6966,0.6434,0.5169,0.7496,0.0336,1,0.8333,0.7118,0.5709,0.8211,0.0053,1,0.7475,0.6377,1
dm12272_High_vs_dm11037_Low_38d,FBgn0051908,3,3,250,7,220,214,217,21,0.5387840670859539,0.5387840670859539,0.9535398230088499,0.9535398230088499,0.0064,0.9728,0.8408,0.6624,0.9153,0.0018,1,0.4965,0.4973,0.3727,0.6243,0.9633,0,0.4322,1.0135,1
dm12272_High_vs_dm11037_Low_38d,FBgn0261373,3,3,101,75,42,88,66,34,0.807339449541284,0.807339449541284,0.8191489361702131,0.8191489361702131,0.9116,0.5739,0.5471,0.4247,0.6614,0.4142,0,0.5714,0.5379999999999999,0.4121,0.6567,0.5038,0,0.9156,0.9328,1
dm12272_High_vs_dm11037_Low_38d,FBgn0035876,3,3,344,10,176,330,8,270,0.6679245283018871,0.6679245283018871,0.555921052631579,0.555921052631579,0.9129,0.9718,0.6256,0.3964,0.8209,0.2729,0,0.9763,0.6397,0.4068,0.8312,0.2207,0,0.7861,0.7616,1
dm12272_High_vs_dm11037_Low_38d,FBgn0035872,3,3,73,70,188,39,54,205,0.43202416918428993,0.43202416918428993,0.312080536912752,0.312080536912752,0.4182,0.5105,0.5017,0.395,0.6041,0.9664,0,0.4194,0.4381,0.3301,0.5509,0.2891,0,1.0025,1.1423,1
dm12272_High_vs_dm11037_Low_38d,FBgn0035871,3,3,1159,1229,421,652,1491,470,0.850124599501602,0.850124599501602,0.8201301186375809,0.8201301186375809,0.0098,0.4853,0.4831,0.4042,0.5639,0.6731,0,0.3042,0.3287,0.2634,0.4073,0.0,1,1.0381,1.4372,1
dm12272_High_vs_dm11037_Low_38d,FBgn0028648,3,3,152,149,30,115,110,35,0.909365558912387,0.909365558912387,0.8653846153846151,0.8653846153846151,0.8602,0.505,0.5034,0.4207,0.5841,0.9313,0,0.5111,0.5146,0.4318,0.5997,0.7276,0,0.9967,0.9745,1
dm12272_High_vs_dm11037_Low_38d,FBgn0032479,3,3,103,93,173,73,42,198,0.531165311653117,0.531165311653117,0.36741214057508,0.36741214057508,0.3276,0.5255,0.5157,0.4077,0.621,0.7693,0,0.6348,0.5931,0.474,0.6988,0.1198,0,0.9749,0.8323,1
dm12272_High_vs_dm11037_Low_38d,FBgn0032476,3,3,44,72,13,41,37,11,0.8992248062015501,0.8992248062015501,0.876404494382023,0.876404494382023,0.11599999999999999,0.3793,0.4001,0.2979,0.5108,0.0736,0,0.5256,0.524,0.4073,0.6368,0.6784,0,1.2356,0.9593,1
dm12272_High_vs_dm11037_Low_38d,FBgn0032475,3,3,64,88,25,46,40,16,0.858757062146893,0.858757062146893,0.8431372549019609,0.8431372549019609,0.2407,0.4211,0.4367,0.3397,0.5387,0.2042,0,0.5349,0.5257,0.4113,0.6372,0.6476,0,1.1434,0.9556,1
dm12272_High_vs_dm11037_Low_38d,FBgn0086895,3,3,72,56,20,43,36,18,0.8648648648648649,0.8648648648648649,0.8144329896907221,0.8144329896907221,0.9464,0.5625,0.5352,0.4205,0.6426,0.5158,0,0.5443,0.5313,0.4127,0.6472,0.5882,0,0.9371,0.9454,1
dm12272_High_vs_dm11037_Low_38d,FBgn0003048,3,3,52,72,57,59,65,104,0.6850828729281769,0.6850828729281769,0.543859649122807,0.543859649122807,0.5202,0.4194,0.4342,0.341,0.5329,0.1798,0,0.4758,0.4789,0.3823,0.5794,0.6798,0,1.1489,1.0491,1
dm12272_High_vs_dm11037_Low_38d,FBgn0003044,3,3,60,30,116,33,15,93,0.43689320388349495,0.43689320388349495,0.340425531914894,0.340425531914894,0.9109,0.6667,0.6304,0.5155,0.7357,0.0313,1,0.6875,0.62,0.489,0.7407,0.076,0,0.7685,0.7871,1
dm12272_High_vs_dm11037_Low_38d,FBgn0003041,3,3,87,23,45,34,32,18,0.7096774193548392,0.7096774193548392,0.7857142857142858,0.7857142857142858,0.0524,0.7909,0.7115,0.5581,0.8169,0.0113,1,0.5152,0.5095,0.3662,0.6509999999999999,0.8949,0,0.6386,0.9917,1
dm12272_High_vs_dm11037_Low_38d,FBgn0042627,3,3,1228,1537,3101,3401,2913,988,0.47136038186157503,0.47136038186157503,0.8646946042180219,0.8646946042180219,0.0451,0.4441,0.43799999999999994,0.3729,0.5061,0.0742,0,0.5386,0.5377,0.4701,0.6036,0.2489,0,1.1361,0.929,1
dm12272_High_vs_dm11037_Low_38d,FBgn0035293,3,3,46,70,43,35,26,38,0.729559748427673,0.729559748427673,0.616161616161616,0.616161616161616,0.0996,0.3966,0.4161,0.315,0.5235,0.1229,0,0.5738,0.5536,0.4321,0.6708,0.3909,0,1.1944,0.9037,1
dm12272_High_vs_dm11037_Low_38d,FBgn0035290,3,3,27,29,14,18,21,10,0.8,0.8,0.7959183673469391,0.7959183673469391,0.9264,0.4821,0.4853,0.3564,0.6144,0.82,0,0.4615,0.4773,0.348,0.6116,0.732,0,1.0395,1.0574,1
dm12272_High_vs_dm11037_Low_38d,FBgn0263081,3,3,569,679,124,1143,1036,208,0.909620991253644,0.909620991253644,0.9128613322161708,0.9128613322161708,0.2253,0.4559,0.4763,0.4069,0.55,0.4807,0,0.5246,0.5376,0.4664,0.6078,0.2811,0,1.0517,0.9294,1
dm12272_High_vs_dm11037_Low_38d,FBgn0004432,3,3,5979,196,30372,3943,1343,24616,0.16896051659506897,0.16896051659506897,0.176777473078724,0.176777473078724,0.1422,0.9683,0.8027,0.5777,0.9364,0.012,1,0.7459,0.64,0.4513,0.7821,0.1351,0,0.4923,0.7567,1
dm12272_High_vs_dm11037_Low_38d,FBgn0287775,3,3,64,51,101,65,97,146,0.532407407407407,0.532407407407407,0.525974025974026,0.525974025974026,0.0909,0.5565,0.5373,0.4316,0.6378,0.4709,0,0.4012,0.4135,0.3222,0.5095,0.0762,0,0.9326,1.199,1
dm12272_High_vs_dm11037_Low_38d,FBgn0035207,3,3,208,88,217,133,65,284,0.576998050682261,0.576998050682261,0.410788381742739,0.410788381742739,0.5131,0.7027,0.6857,0.6085,0.7529,0.0004,1,0.6717,0.6496,0.5616,0.7277,0.0022,1,0.6777,0.7358,1
dm12272_High_vs_dm11037_Low_38d,FBgn0261020,3,3,225,248,233,160,155,263,0.669971671388102,0.669971671388102,0.5449826989619381,0.5449826989619381,0.6664,0.4757,0.4799,0.4049,0.5579,0.5973,0,0.5079,0.5043,0.4224,0.586,0.9093,0,1.0446,0.9948,1
dm12272_High_vs_dm11037_Low_38d,FBgn0262721,3,3,51,65,2,24,63,17,0.983050847457627,0.983050847457627,0.836538461538462,0.836538461538462,0.1367,0.4397,0.4486,0.3411,0.5603,0.3504,0,0.2759,0.3322,0.2313,0.4509,0.0067,1,1.1173,1.4365,1
dm12272_High_vs_dm11037_Low_38d,FBgn0266696,3,3,741,889,358,409,377,323,0.819919517102616,0.819919517102616,0.708746618575293,0.708746618575293,0.2507,0.4546,0.4604,0.3919,0.5311,0.2551,0,0.5204,0.5175,0.4418,0.5904,0.6244,0,1.0858,0.9682,1
dm12272_High_vs_dm11037_Low_38d,FBgn0031972,3,3,90,123,24,111,78,30,0.8987341772151899,0.8987341772151899,0.8630136986301371,0.8630136986301371,0.0391,0.4225,0.4347,0.3493,0.5223,0.1376,0,0.5873,0.5732,0.4815,0.6603,0.1162,0,1.1463,0.8656,1
dm12272_High_vs_dm11037_Low_38d,FBgn0031973,3,3,101,134,254,31,73,539,0.48057259713701395,0.48057259713701395,0.16174183514774498,0.16174183514774498,0.0798,0.4298,0.4435,0.3655,0.526,0.1647,0,0.2981,0.3311,0.2431,0.43,0.0009,1,1.1249,1.4354,1
dm12272_High_vs_dm11037_Low_38d,FBgn0031971,3,3,1809,51,373,2555,72,805,0.832960143304971,0.832960143304971,0.76544289044289,0.76544289044289,0.7342,0.9726,0.6401,0.4131,0.8299,0.2289,0,0.9726,0.6828,0.4462,0.8640000000000001,0.1213,0,0.7607,0.6886,1
dm12272_High_vs_dm11037_Low_38d,FBgn0031974,3,3,260,8,113,183,13,16,0.7034120734908139,0.7034120734908139,0.924528301886792,0.924528301886792,0.5553,0.9701,0.7306,0.4922,0.9053,0.057999999999999996,0,0.9337,0.6648,0.4352,0.8513,0.158,0,0.6101,0.7187,1
dm12272_High_vs_dm11037_Low_38d,FBgn0031975,3,3,123,109,39,43,35,108,0.8560885608856089,0.8560885608856089,0.419354838709677,0.419354838709677,0.8149,0.5302,0.5232,0.4399,0.6035,0.5767,0,0.5513,0.5395,0.4327,0.6438,0.4867,0,0.9578,0.9289,1
dm12272_High_vs_dm11037_Low_38d,FBgn0034180,3,3,84,93,238,169,183,57,0.426506024096385,0.426506024096385,0.860635696821516,0.860635696821516,0.9436,0.4746,0.4781,0.3815,0.5763,0.6549,0,0.4801,0.4824,0.3952,0.5695,0.6793,0,1.0504,1.0403,1
dm12272_High_vs_dm11037_Low_38d,FBgn0034181,3,3,284,278,108,246,315,168,0.8388059701492541,0.8388059701492541,0.769547325102881,0.769547325102881,0.2876,0.5053,0.5021,0.4247,0.5776,0.9431,0,0.4385,0.4441,0.3704,0.5222,0.1522,0,0.9990000000000001,1.1231,1
dm12272_High_vs_dm11037_Low_38d,FBgn0038746,3,3,198,164,108,76,93,76,0.770212765957447,0.770212765957447,0.689795918367347,0.689795918367347,0.2684,0.547,0.5215,0.436,0.6011,0.5924,0,0.4497,0.4519,0.361,0.5456,0.3022,0,0.9611,1.1074,1
dm12272_High_vs_dm11037_Low_38d,FBgn0038747,3,3,62,82,97,31,37,143,0.597510373443983,0.597510373443983,0.322274881516588,0.322274881516588,0.6896,0.4306,0.4406,0.3452,0.5409,0.2147,0,0.4559,0.4703,0.3574,0.5884,0.6033,0,1.1338,1.0698,1
dm12272_High_vs_dm11037_Low_38d,FBgn0038744,3,3,22,35,18,28,28,12,0.76,0.76,0.823529411764706,0.823529411764706,0.386,0.386,0.42,0.295,0.5536,0.2227,0,0.5,0.4988,0.3677,0.6261,0.9864,0,1.1895,1.0116,1
dm12272_High_vs_dm11037_Low_38d,FBgn0036117,3,3,108,3,74,75,5,85,0.6,0.6,0.484848484848485,0.484848484848485,0.3504,0.973,0.861,0.6931,0.9251,0.0011,1,0.9375,0.8185,0.649,0.8974,0.0036,1,0.3987,0.4693,1
dm12272_High_vs_dm11037_Low_38d,FBgn0030511,3,3,47,44,84,43,46,114,0.52,0.52,0.43842364532019706,0.43842364532019706,0.6976,0.5165,0.5159,0.3959,0.6331,0.7882,0,0.4831,0.4821,0.3641,0.6053,0.7702,0,0.9757,1.0452,1
dm12272_High_vs_dm11037_Low_38d,FBgn0030510,3,3,219,165,116,183,130,186,0.768,0.768,0.627254509018036,0.627254509018036,0.9336,0.5703,0.5662,0.4694,0.6571,0.1711,0,0.5847,0.5718,0.4727,0.6603,0.1398,0,0.8784,0.8684,1
dm12272_High_vs_dm11037_Low_38d,FBgn0031609,3,3,116,103,0,95,83,0,0.5,0.5,0.5,0.5,0.9753,0.5297,0.5046,0.2995,0.7037,0.9562,0,0.5337,0.5022,0.2996,0.7067,0.9933,0,1.0146,1.02,1
dm12272_High_vs_dm11037_Low_38d,FBgn0034988,3,3,120,137,30,130,115,29,0.895470383275261,0.895470383275261,0.894160583941606,0.894160583941606,0.3962,0.4669,0.4734,0.38799999999999996,0.56,0.5156,0,0.5306,0.5246,0.4395,0.608,0.5598,0,1.0592,0.9553,1
dm12272_High_vs_dm11037_Low_38d,FBgn0034989,3,3,65,65,157,40,26,155,0.452961672473868,0.452961672473868,0.29864253393665197,0.29864253393665197,0.3158,0.5,0.4995,0.40299999999999997,0.5966,0.9896,0,0.6061,0.5759,0.46299999999999997,0.6836,0.1873,0,1.0061,0.8623,1
dm12272_High_vs_dm11037_Low_38d,FBgn0010228,3,3,2268,719,1238,1661,1155,1679,0.70698224852071,0.70698224852071,0.6264738598442711,0.6264738598442711,0.002,0.7593,0.7389,0.6821,0.7843,0.0,1,0.5898,0.5851,0.5188,0.6452,0.0156,1,0.5946,0.8433,1
dm12272_High_vs_dm11037_Low_38d,FBgn0031604,3,3,42,47,132,86,91,7,0.402714932126697,0.402714932126697,0.96195652173913,0.96195652173913,0.7998,0.4719,0.4727,0.3609,0.5878,0.636,0,0.4859,0.4921,0.397,0.5862,0.8649,0,1.0645,1.0208,1
dm12272_High_vs_dm11037_Low_38d,FBgn0031606,3,3,48,49,7,35,22,2,0.9326923076923079,0.9326923076923079,0.966101694915254,0.966101694915254,0.3287,0.4948,0.494,0.3853,0.6029,0.9204,0,0.614,0.5771,0.4501,0.6969,0.2224,0,1.0188,0.8613,1
dm12272_High_vs_dm11037_Low_38d,FBgn0004435,3,3,158,125,74,49,53,305,0.7927170868347341,0.7927170868347341,0.250614250614251,0.250614250614251,0.2789,0.5583,0.5522,0.4747,0.6267,0.1789,0,0.4804,0.4837,0.3811,0.5855,0.7571,0,0.9027,1.0394,1
dm12272_High_vs_dm11037_Low_38d,FBgn0051224,3,3,55,47,69,90,49,43,0.5964912280701761,0.5964912280701761,0.7637362637362641,0.7637362637362641,0.2311,0.5392,0.5314,0.4242,0.6349,0.5638,0,0.6475,0.6189,0.5205,0.7066,0.0196,1,0.9440000000000001,0.787,1
dm12272_High_vs_dm11037_Low_38d,FBgn0026573,3,3,89,60,67,33,39,159,0.6898148148148149,0.6898148148148149,0.311688311688312,0.311688311688312,0.1309,0.5973,0.5798,0.4815,0.6712,0.1022,0,0.4583,0.4674,0.3551,0.5812,0.5818,0,0.8543,1.0759999999999998,1
dm12272_High_vs_dm11037_Low_38d,FBgn0026570,3,3,169,179,31,134,90,23,0.91820580474934,0.91820580474934,0.906882591093117,0.906882591093117,0.1247,0.4856,0.4894,0.4097,0.5694,0.7942,0,0.5982,0.5792,0.4894,0.6609999999999999,0.0764,0,1.025,0.8546,1
dm12272_High_vs_dm11037_Low_38d,FBgn0037186,3,3,61,48,121,118,91,71,0.473913043478261,0.473913043478261,0.7464285714285709,0.7464285714285709,0.8873,0.5596,0.5461,0.4421,0.6475,0.3751,0,0.5646,0.5556,0.4641,0.6445,0.2309,0,0.9158,0.8974,1
dm12272_High_vs_dm11037_Low_38d,FBgn0260855,3,3,305,98,318,273,145,298,0.5589459084604721,0.5589459084604721,0.583798882681564,0.583798882681564,0.0356,0.7568,0.7345,0.6717,0.7878,0.0,1,0.6531,0.6414,0.5709,0.705,0.0009,1,0.6013,0.7486,1
dm12272_High_vs_dm11037_Low_38d,FBgn0260856,3,3,142,145,6,66,108,3,0.979522184300341,0.979522184300341,0.983050847457627,0.983050847457627,0.1027,0.4948,0.4997,0.4193,0.5809,0.9891,0,0.3793,0.3991,0.3137,0.4916,0.0338,1,1.0041,1.235,1
dm12272_High_vs_dm11037_Low_38d,FBgn0039430,3,3,237,337,379,411,603,250,0.602308499475341,0.602308499475341,0.8022151898734179,0.8022151898734179,0.91,0.4129,0.4225,0.331,0.5232,0.1187,0,0.4053,0.4152,0.3275,0.5108,0.0771,0,1.1767,1.1941,1
dm12272_High_vs_dm11037_Low_38d,FBgn0037765,3,3,3806,2580,4029,2971,3400,5096,0.613154104656745,0.613154104656745,0.555594314118776,0.555594314118776,0.0031,0.596,0.5933,0.5402,0.6439,0.0031,1,0.4663,0.4695,0.4156,0.5247,0.2531,0,0.8287,1.0649,1
dm12272_High_vs_dm11037_Low_38d,FBgn0037265,3,3,38,49,92,32,67,99,0.486033519553073,0.486033519553073,0.5,0.5,0.1711,0.4368,0.4497,0.3465,0.5538,0.344,0,0.3232,0.3521,0.2602,0.4524,0.0044,1,1.1141,1.369,1
dm12272_High_vs_dm11037_Low_38d,FBgn0036589,3,3,470,727,139,325,293,104,0.895958083832335,0.895958083832335,0.85595567867036,0.85595567867036,0.0076,0.3926,0.4007,0.34700000000000003,0.4593,0.0022,1,0.5259,0.5227,0.4586,0.5847,0.4669,0,1.2259,0.9574,1
dm12272_High_vs_dm11037_Low_38d,FBgn0263316,3,3,84,78,30,71,90,19,0.84375,0.84375,0.894444444444444,0.894444444444444,0.4551,0.5185,0.5042,0.3978,0.6052,0.9249,0,0.441,0.4502,0.3504,0.5575,0.3291,0,0.9974,1.1125,1
dm12272_High_vs_dm11037_Low_38d,FBgn0020503,3,3,915,999,460,78,183,1850,0.806234203875316,0.806234203875316,0.123638086215064,0.123638086215064,0.0027,0.4781,0.4799,0.4208,0.5392,0.4853,0,0.2989,0.3262,0.2601,0.4006,0.0,1,1.0431,1.4454,1
dm12272_High_vs_dm11037_Low_38d,FBgn0035462,3,3,105,1,8,62,0,9,0.9298245614035091,0.9298245614035091,0.873239436619718,0.873239436619718,0.8329,0.9906,0.6071,0.3723,0.8131,0.36200000000000004,0,1.0,0.5760000000000001,0.3453,0.7842,0.5091,0,0.8197,0.8768,1
dm12272_High_vs_dm11037_Low_38d,FBgn0035464,3,3,91,77,14,40,76,12,0.923076923076923,0.923076923076923,0.90625,0.90625,0.0253,0.5417,0.5327,0.4381,0.6254,0.4867,0,0.3448,0.3757,0.2818,0.4769,0.0171,1,0.9405,1.3001,1
dm12272_High_vs_dm11037_Low_38d,FBgn0020647,3,3,154,80,322,164,100,347,0.4208633093525179,0.4208633093525179,0.43207855973813397,0.43207855973813397,0.6651,0.6581,0.6335,0.5513,0.7083,0.002,1,0.6212,0.6102,0.5287,0.6842,0.0087,1,0.762,0.8008,1
dm12272_High_vs_dm11037_Low_38d,FBgn0266848,3,3,190,172,89,45,65,296,0.8026607538802659,0.8026607538802659,0.270935960591133,0.270935960591133,0.2262,0.5249,0.5213,0.4243,0.6141,0.6427,0,0.4091,0.4316,0.3264,0.5451,0.2302,0,0.9625,1.1575,1
dm12272_High_vs_dm11037_Low_38d,FBgn0024887,3,3,130,3,15,95,3,24,0.898648648648649,0.898648648648649,0.80327868852459,0.80327868852459,0.8056,0.9774,0.7029,0.4644,0.8975,0.0949,0,0.9694,0.6764,0.4359,0.8748,0.14,0,0.6557,0.6999,1
dm12272_High_vs_dm11037_Low_38d,FBgn0035600,3,3,2670,2955,536,1075,1063,3437,0.9130011361791921,0.9130011361791921,0.383497757847534,0.383497757847534,0.6131,0.4747,0.4785,0.4112,0.547,0.4982,0,0.5028,0.5018,0.4336,0.5703,0.9509,0,1.0467,0.9989,1
dm12272_High_vs_dm11037_Low_38d,FBgn0035601,3,3,815,822,547,421,445,769,0.749542124542125,0.749542124542125,0.529663608562691,0.529663608562691,0.76,0.4979,0.5012,0.4353,0.568,0.9709,0,0.4861,0.4877,0.4211,0.5566,0.6916,0,0.9998,1.0275,1
dm12272_High_vs_dm11037_Low_38d,FBgn0035603,3,3,717,664,14,464,482,16,0.989964157706093,0.989964157706093,0.9833679833679829,0.9833679833679829,0.4984,0.5192,0.518,0.4533,0.58,0.5469,0,0.4905,0.4879,0.4215,0.5532,0.7013,0,0.9664,1.0270000000000001,1
dm12272_High_vs_dm11037_Low_38d,FBgn0003721,3,3,2858,3250,2539,1866,2117,1910,0.7063721521915122,0.7063721521915122,0.675886645172238,0.675886645172238,0.8882,0.4679,0.469,0.4207,0.519,0.1964,0,0.4685,0.46399999999999997,0.4162,0.5124,0.1393,0,1.0654,1.0763,1
dm12272_High_vs_dm11037_Low_38d,FBgn0052100,3,3,37,29,7,27,22,5,0.904109589041096,0.904109589041096,0.907407407407407,0.907407407407407,0.8527,0.5606,0.5506,0.4264,0.6684,0.4109,0,0.551,0.5331,0.4033,0.6577,0.6151,0,0.9093,0.9434,1
dm12272_High_vs_dm11037_Low_38d,FBgn0052103,3,3,260,244,428,213,223,501,0.540772532188841,0.540772532188841,0.465314834578442,0.465314834578442,0.5311,0.5159,0.5226,0.4384,0.6038,0.5636,0,0.4885,0.4871,0.4065,0.5686,0.7404,0,0.9589,1.0298,1
dm12272_High_vs_dm11037_Low_38d,FBgn0025681,3,3,97,89,217,39,82,252,0.46153846153846206,0.46153846153846206,0.324396782841823,0.324396782841823,0.0287,0.5215,0.5173,0.4229,0.6092,0.7044,0,0.3223,0.3579,0.2689,0.45899999999999996,0.0084,1,0.97,1.3511,1
dm12272_High_vs_dm11037_Low_38d,FBgn0052109,3,3,138,136,16,95,129,17,0.9448275862068969,0.9448275862068969,0.9294605809128629,0.9294605809128629,0.2562,0.5036,0.5029,0.4209,0.5847,0.9453,0,0.4241,0.43700000000000006,0.3528,0.5254,0.1489,0,0.9977,1.1407,1
dm12272_High_vs_dm11037_Low_38d,FBgn0025682,3,3,182,164,39,99,112,10,0.8987012987012991,0.8987012987012991,0.95475113122172,0.95475113122172,0.3118,0.526,0.5311,0.4538,0.6051,0.3982,0,0.4692,0.4735,0.3906,0.5598,0.5296,0,0.9421,1.0590000000000002,1
