comparison,FEATURE_ID,dm12279_38d_num_reps,dm12272_38d_num_reps,counts_dm12279_38d_g1,counts_dm12279_38d_g2,counts_dm12279_38d_both,counts_dm12272_38d_g1,counts_dm12272_38d_g2,counts_dm12272_38d_both,prior_dm12279_38d_g1,prior_dm12279_38d_g2,prior_dm12272_38d_g1,prior_dm12272_38d_g2,H3_independence_Bayes_evidence,dm12279_38d_sampleprop,dm12279_38d_theta,dm12279_38d_q025,dm12279_38d_q975,dm12279_38d_Bayes_evidence,dm12279_38d_AI_decision,dm12272_38d_sampleprop,dm12272_38d_theta,dm12272_38d_q025,dm12272_38d_q975,dm12272_38d_Bayes_evidence,dm12272_38d_AI_decision,alpha1_postmean,alpha2_postmean,flaganalyze
dm12279_High_vs_dm12272_High_38d,FBgn0014930,3,3,349,344,164,260,333,115,0.808634772462077,0.808634772462077,0.8375706214689269,0.8375706214689269,0.2178,0.5036,0.5046,0.4377,0.5713,0.8876,0,0.4384,0.4453,0.37799999999999995,0.517,0.1171,0,0.9931,1.1195,1
dm12279_High_vs_dm12272_High_38d,FBgn0027562,3,3,31,33,113,59,62,40,0.361581920903955,0.361581920903955,0.751552795031056,0.751552795031056,0.9833,0.4844,0.4877,0.3707,0.6068,0.8333,0,0.4876,0.4891,0.3939,0.5851,0.8227,0,1.0329,1.0272,1
dm12279_High_vs_dm12272_High_38d,FBgn0027563,3,3,228,219,582,440,306,21,0.434402332361516,0.434402332361516,0.972620599739244,0.972620599739244,0.1473,0.5101,0.5109,0.4441,0.5779,0.7484,0,0.5898,0.5797,0.5137,0.6406,0.02,1,0.9806,0.8528,1
dm12279_High_vs_dm12272_High_38d,FBgn0027560,3,3,2713,5503,30403,10376,10553,707,0.212745021880421,0.212745021880421,0.9673229802181551,0.9673229802181551,0.0029,0.3302,0.3405,0.282,0.408,0.0,1,0.4958,0.4954,0.4283,0.5635,0.8869,0,1.3972,1.0118,1
dm12279_High_vs_dm12272_High_38d,FBgn0027561,3,3,95,205,199,101,149,137,0.6012024048096191,0.6012024048096191,0.645994832041344,0.645994832041344,0.2269,0.3167,0.3429,0.2617,0.439,0.0031,1,0.40399999999999997,0.4214,0.3303,0.5201,0.1056,0,1.3955,1.1794,1
dm12279_High_vs_dm12272_High_38d,FBgn0036173,3,3,649,81,422,371,237,305,0.633680555555556,0.633680555555556,0.665936473165389,0.665936473165389,0.0,0.889,0.8609,0.8192,0.8931,0.0,1,0.6102,0.6025,0.5324,0.6677,0.0082,1,0.4014,0.8134,1
dm12279_High_vs_dm12272_High_38d,FBgn0027567,3,3,416,381,280,375,405,135,0.740018570102136,0.740018570102136,0.852459016393443,0.852459016393443,0.5178,0.522,0.5253,0.431,0.6158,0.5771,0,0.4808,0.4845,0.3873,0.5819,0.7496,0,0.9544,1.037,1
dm12279_High_vs_dm12272_High_38d,FBgn0027564,3,3,55,43,118,50,49,78,0.45370370370370394,0.45370370370370394,0.559322033898305,0.559322033898305,0.4651,0.5612,0.5567,0.4436,0.6639,0.3042,0,0.5051,0.5025,0.3955,0.6078,0.9491,0,0.897,1.001,1
dm12279_High_vs_dm12272_High_38d,FBgn0027565,3,3,167,164,20,129,142,20,0.943019943019943,0.943019943019943,0.93127147766323,0.93127147766323,0.6767,0.5045,0.5023,0.4248,0.5813,0.9520000000000001,0,0.47600000000000003,0.4797,0.3998,0.5599,0.6024,0,0.9985,1.0452,1
dm12279_High_vs_dm12272_High_38d,FBgn0027569,3,3,64,88,132,44,67,91,0.535211267605634,0.535211267605634,0.54950495049505,0.54950495049505,0.8153,0.4211,0.43799999999999994,0.3383,0.5418,0.2227,0,0.3964,0.4201,0.3219,0.5245,0.1324,0,1.1406,1.1839,1
dm12279_High_vs_dm12272_High_38d,FBgn0010434,3,3,348,303,166,110,2,594,0.796817625458996,0.796817625458996,0.158640226628895,0.158640226628895,0.0091,0.5346,0.526,0.408,0.6363,0.6202,0,0.9821,0.8234,0.6627,0.9033,0.0018,1,0.9552,0.4611,1
dm12279_High_vs_dm12272_High_38d,FBgn0010435,3,3,1819,1916,1164,1534,1646,437,0.7624004898958969,0.7624004898958969,0.8791816422449541,0.8791816422449541,0.968,0.48700000000000004,0.4889,0.4238,0.5594,0.73,0,0.4824,0.4867,0.4149,0.5572,0.6947,0,1.025,1.0297,1
dm12279_High_vs_dm12272_High_38d,FBgn0259482,3,3,214,183,103,212,218,6,0.794,0.794,0.986238532110092,0.986238532110092,0.406,0.539,0.5372,0.4637,0.6097,0.3093,0,0.493,0.4947,0.4248,0.5656,0.8804,0,0.9304,1.0133,1
dm12279_High_vs_dm12272_High_38d,FBgn0085212,3,3,157,24,260,211,224,10,0.41043083900226796,0.41043083900226796,0.9775280898876401,0.9775280898876401,0.0,0.8674,0.8093,0.7355,0.8666,0.0,1,0.4851,0.4886,0.4105,0.5647,0.7556,0,0.4848,1.0264,1
dm12279_High_vs_dm12272_High_38d,FBgn0266101,3,3,49,44,174,23,25,249,0.348314606741573,0.348314606741573,0.161616161616162,0.161616161616162,0.8302,0.5269,0.505,0.3941,0.6153,0.93,0,0.4792,0.4865,0.3544,0.6209,0.8382,0,0.9964,1.0377,1
dm12279_High_vs_dm12272_High_38d,FBgn0033437,3,3,47,45,13,34,14,12,0.876190476190476,0.876190476190476,0.8,0.8,0.1898,0.5109,0.513,0.3931,0.6281,0.8284,0,0.7083,0.6289,0.4954,0.7475,0.0584,0,0.9815,0.772,1
dm12279_High_vs_dm12272_High_38d,FBgn0040752,3,3,314,277,196,281,308,121,0.7509529860228721,0.7509529860228721,0.8295774647887321,0.8295774647887321,0.4433,0.5313,0.5321,0.4424,0.6204,0.4671,0,0.4771,0.4831,0.3935,0.5746,0.7044,0,0.9412,1.0391,1
dm12279_High_vs_dm12272_High_38d,FBgn0038243,3,3,66,75,2420,55,42,1654,0.0550566185083951,0.0550566185083951,0.0553969160479725,0.0553969160479725,0.3002,0.4681,0.4681,0.3665,0.5712,0.5376,0,0.5670000000000001,0.5476,0.4386,0.6516,0.37799999999999995,0,1.0726,0.9135,1
dm12279_High_vs_dm12272_High_38d,FBgn0032864,3,3,588,713,13,406,498,3,0.990106544901065,0.990106544901065,0.996692392502756,0.996692392502756,0.9973,0.452,0.4576,0.3975,0.5198,0.1567,0,0.4491,0.4578,0.3983,0.5219,0.1784,0,1.0911,1.0908,1
dm12279_High_vs_dm12272_High_38d,FBgn0033574,3,3,84,29,3,62,27,17,0.9741379310344829,0.9741379310344829,0.8396226415094341,0.8396226415094341,0.4776,0.7434,0.691,0.5636,0.789,0.0076,1,0.6966,0.6337,0.4991,0.7468,0.0513,0,0.6704,0.7638,1
dm12279_High_vs_dm12272_High_38d,FBgn0051908,3,3,158,148,189,250,7,220,0.6181818181818179,0.6181818181818179,0.5387840670859539,0.5387840670859539,0.0198,0.5163,0.5118,0.3728,0.644,0.8424,0,0.9728,0.8235,0.621,0.9147,0.0053,1,0.9857,0.46,1
dm12279_High_vs_dm12272_High_38d,FBgn0051901,3,3,92,27,22,77,72,7,0.8439716312056741,0.8439716312056741,0.955128205128205,0.955128205128205,0.0238,0.7731,0.7067,0.5889,0.7988,0.0024,1,0.5168,0.517,0.41,0.6247,0.7436,0,0.6453,0.9721,1
dm12279_High_vs_dm12272_High_38d,FBgn0261373,3,3,99,104,50,101,75,42,0.802371541501976,0.802371541501976,0.807339449541284,0.807339449541284,0.3269,0.4877,0.48700000000000004,0.3893,0.5846,0.7762,0,0.5739,0.5535,0.4482,0.6509999999999999,0.2911,0,1.0316,0.902,1
dm12279_High_vs_dm12272_High_38d,FBgn0035876,3,3,449,10,282,344,10,176,0.619433198380567,0.619433198380567,0.6679245283018871,0.6679245283018871,0.7364,0.9782,0.6845,0.4528,0.8697,0.12,0,0.9718,0.6452,0.4168,0.8332,0.1967,0,0.6856,0.7518,1
dm12279_High_vs_dm12272_High_38d,FBgn0035872,3,3,77,80,285,73,70,188,0.35520361990950206,0.35520361990950206,0.43202416918428993,0.43202416918428993,0.9882,0.4904,0.5019,0.3977,0.6097,0.9771,0,0.5105,0.5005,0.3927,0.6092,0.9922,0,1.0023,1.0053,1
dm12279_High_vs_dm12272_High_38d,FBgn0035871,3,3,1106,1776,592,1159,1229,421,0.829591249280368,0.829591249280368,0.850124599501602,0.850124599501602,0.0578,0.3838,0.3876,0.3232,0.4576,0.0049,1,0.4853,0.483,0.4139,0.5524,0.616,0,1.2617,1.0374,1
dm12279_High_vs_dm12272_High_38d,FBgn0028648,3,3,164,245,70,152,149,30,0.8538622129436328,0.8538622129436328,0.909365558912387,0.909365558912387,0.0767,0.401,0.4049,0.336,0.4801,0.0158,1,0.505,0.5033,0.4251,0.5811,0.9284,0,1.2172,0.9965,1
dm12279_High_vs_dm12272_High_38d,FBgn0032475,3,3,86,5,37,64,88,25,0.7109375,0.7109375,0.858757062146893,0.858757062146893,0.0002,0.9451,0.825,0.7214,0.8953,0.0,1,0.4211,0.43799999999999994,0.3379,0.545,0.2342,0,0.4591,1.1409,1
dm12279_High_vs_dm12272_High_38d,FBgn0086895,3,3,51,37,49,72,56,20,0.6423357664233579,0.6423357664233579,0.8648648648648649,0.8648648648648649,0.8182,0.5795,0.5532,0.4371,0.6631,0.3551,0,0.5625,0.5358,0.4273,0.6379,0.4944,0,0.9038,0.9355,1
dm12279_High_vs_dm12272_High_38d,FBgn0003048,3,3,81,74,107,52,72,57,0.591603053435114,0.591603053435114,0.6850828729281769,0.6850828729281769,0.2269,0.5226,0.5183,0.4201,0.6146,0.7020000000000001,0,0.4194,0.4338,0.3341,0.5388,0.2056,0,0.9686,1.1507,1
dm12279_High_vs_dm12272_High_38d,FBgn0003044,3,3,51,31,155,60,30,116,0.345991561181435,0.345991561181435,0.43689320388349495,0.43689320388349495,0.7131,0.622,0.5992,0.4812,0.7084,0.0984,0,0.6667,0.6269,0.5087,0.7305,0.0369,1,0.8217,0.7743,1
dm12279_High_vs_dm12272_High_38d,FBgn0003041,3,3,31,35,75,87,23,45,0.468085106382979,0.468085106382979,0.7096774193548392,0.7096774193548392,0.0116,0.4697,0.4786,0.3511,0.611,0.742,0,0.7909,0.7199,0.5942,0.8127,0.0029,1,1.0545,0.6248,1
dm12279_High_vs_dm12272_High_38d,FBgn0042627,3,3,997,1842,4709,1228,1537,3101,0.37612612612612606,0.37612612612612606,0.47136038186157503,0.47136038186157503,0.2742,0.3512,0.3754,0.2936,0.4711,0.0147,1,0.4441,0.4443,0.3537,0.5419,0.2316,0,1.2987,1.1248,1
dm12279_High_vs_dm12272_High_38d,FBgn0035293,3,3,34,50,22,46,70,43,0.7924528301886791,0.7924528301886791,0.729559748427673,0.729559748427673,0.8971,0.4048,0.4262,0.321,0.5382,0.19,0,0.3966,0.41600000000000004,0.3133,0.5275,0.132,0,1.1701,1.1951,1
dm12279_High_vs_dm12272_High_38d,FBgn0035290,3,3,31,53,26,27,29,14,0.763636363636364,0.763636363636364,0.8,0.8,0.2551,0.369,0.3899,0.2844,0.5061,0.0671,0,0.4821,0.4878,0.3672,0.6104,0.8451,0,1.2643,1.0332,1
dm12279_High_vs_dm12272_High_38d,FBgn0263081,3,3,1177,1354,17,569,679,124,0.9933281004709581,0.9933281004709581,0.909620991253644,0.909620991253644,0.8113,0.465,0.4637,0.4033,0.5266,0.2356,0,0.4559,0.475,0.4106,0.5433,0.4431,0,1.0777,1.0541,1
dm12279_High_vs_dm12272_High_38d,FBgn0004432,3,3,19771,16313,7788,5979,196,30372,0.8224835886214441,0.8224835886214441,0.16896051659506897,0.16896051659506897,0.1131,0.5479,0.524,0.3508,0.69,0.7718,0,0.9683,0.7425,0.5189,0.9018,0.0344,1,0.9672,0.5905,1
dm12279_High_vs_dm12272_High_38d,FBgn0287775,3,3,106,83,176,64,51,101,0.5178082191780821,0.5178082191780821,0.532407407407407,0.532407407407407,0.8231,0.5608,0.5541,0.4624,0.6409999999999999,0.2358,0,0.5565,0.5381,0.4319,0.6395,0.4627,0,0.9002,0.9311,1
dm12279_High_vs_dm12272_High_38d,FBgn0035207,3,3,274,156,119,208,88,217,0.7832422586520948,0.7832422586520948,0.576998050682261,0.576998050682261,0.2858,0.6372,0.6279,0.5492,0.7007,0.0033,1,0.7027,0.684,0.6048,0.7532,0.0,1,0.7711,0.6804,1
dm12279_High_vs_dm12272_High_38d,FBgn0261020,3,3,236,270,430,225,248,233,0.540598290598291,0.540598290598291,0.669971671388102,0.669971671388102,0.79,0.4664,0.4661,0.391,0.5408,0.3716,0,0.4757,0.4805,0.4046,0.5574,0.5920000000000001,0,1.0739,1.0431,1
dm12279_High_vs_dm12272_High_38d,FBgn0262721,3,3,41,82,6,51,65,2,0.953488372093023,0.953488372093023,0.983050847457627,0.983050847457627,0.2198,0.3333,0.3588,0.2662,0.4617,0.0084,1,0.4397,0.4483,0.3446,0.5576,0.3318,0,1.3493,1.1174,1
dm12279_High_vs_dm12272_High_38d,FBgn0266696,3,3,631,972,401,741,889,358,0.7999001996007981,0.7999001996007981,0.819919517102616,0.819919517102616,0.2442,0.3936,0.4039,0.3391,0.4757,0.0147,1,0.4546,0.4611,0.391,0.5335,0.2678,0,1.2193,1.0844,1
dm12279_High_vs_dm12272_High_38d,FBgn0031972,3,3,171,140,13,90,123,24,0.959876543209877,0.959876543209877,0.8987341772151899,0.8987341772151899,0.0653,0.5498,0.5452,0.4667,0.6222,0.2467,0,0.4225,0.4368,0.3558,0.5221,0.1442,0,0.9157,1.1408,1
dm12279_High_vs_dm12272_High_38d,FBgn0031973,3,3,433,436,133,101,134,254,0.867265469061876,0.867265469061876,0.48057259713701395,0.48057259713701395,0.3142,0.4983,0.4989,0.431,0.5666,0.9749,0,0.4298,0.4454,0.3655,0.5285,0.2004,0,1.0045,1.1208,1
dm12279_High_vs_dm12272_High_38d,FBgn0031971,3,3,2558,2684,50,1809,51,373,0.990551776266062,0.990551776266062,0.832960143304971,0.832960143304971,0.1813,0.488,0.4949,0.3237,0.67,0.9551,0,0.9726,0.6886,0.4546,0.8809999999999999,0.1053,0,1.0278,0.6789,1
dm12279_High_vs_dm12272_High_38d,FBgn0031974,3,3,502,110,50,260,8,113,0.924471299093656,0.924471299093656,0.7034120734908139,0.7034120734908139,0.5276,0.8203,0.7009,0.4961,0.8309,0.0533,0,0.9701,0.7561,0.5047,0.9163,0.0471,1,0.6574,0.5686,1
dm12279_High_vs_dm12272_High_38d,FBgn0031975,3,3,82,73,119,123,109,39,0.5656934306569339,0.5656934306569339,0.8560885608856089,0.8560885608856089,0.9527,0.529,0.527,0.4322,0.6217,0.5722,0,0.5302,0.5232,0.4366,0.607,0.5827,0,0.9514,0.9579,1
dm12279_High_vs_dm12272_High_38d,FBgn0034184,3,3,54,65,174,90,115,20,0.40614334470989794,0.40614334470989794,0.9111111111111109,0.9111111111111109,0.8716,0.4538,0.4614,0.3531,0.5708,0.4702,0,0.439,0.4493,0.3602,0.5432,0.2782,0,1.0882,1.113,1
dm12279_High_vs_dm12272_High_38d,FBgn0034180,3,3,123,153,243,84,93,238,0.531791907514451,0.531791907514451,0.426506024096385,0.426506024096385,0.6447,0.4457,0.4497,0.3691,0.5332,0.2298,0,0.4746,0.478,0.3877,0.5697,0.6271,0,1.111,1.0502,1
dm12279_High_vs_dm12272_High_38d,FBgn0034181,3,3,307,554,231,284,278,108,0.788461538461538,0.788461538461538,0.8388059701492541,0.8388059701492541,0.0276,0.3566,0.37200000000000005,0.3047,0.4532,0.004,1,0.5053,0.5019,0.4231,0.583,0.9682,0,1.3054,0.9995,1
dm12279_High_vs_dm12272_High_38d,FBgn0038747,3,3,57,68,162,62,82,97,0.435540069686411,0.435540069686411,0.597510373443983,0.597510373443983,0.7664,0.456,0.4629,0.3636,0.5614,0.4658,0,0.4306,0.4436,0.3503,0.5368,0.2462,0,1.0838,1.1266,1
dm12279_High_vs_dm12272_High_38d,FBgn0038744,3,3,29,49,28,22,35,18,0.735849056603774,0.735849056603774,0.76,0.76,0.7516,0.3718,0.3963,0.2853,0.5177,0.096,0,0.386,0.4242,0.3039,0.5545,0.2404,0,1.248,1.1785,1
dm12279_High_vs_dm12272_High_38d,FBgn0036117,3,3,108,70,9,108,3,74,0.9518716577540111,0.9518716577540111,0.6,0.6,0.002,0.6067,0.5925,0.4885,0.6849,0.0809,0,0.973,0.8493,0.7527,0.9076,0.0,1,0.8323,0.4195,1
dm12279_High_vs_dm12272_High_38d,FBgn0030511,3,3,209,30,18,47,44,84,0.929961089494164,0.929961089494164,0.52,0.52,0.0018,0.8745,0.8031,0.6831,0.875,0.0004,1,0.5165,0.5163,0.3837,0.6452,0.7844,0,0.4943,0.9761,1
dm12279_High_vs_dm12272_High_38d,FBgn0030510,3,3,414,73,160,219,165,116,0.752704791344668,0.752704791344668,0.768,0.768,0.0016,0.8501,0.8057,0.7212,0.8631,0.0,1,0.5703,0.5659,0.4629,0.6596,0.1776,0,0.4905,0.8792,1
dm12279_High_vs_dm12272_High_38d,FBgn0036967,3,3,145,111,122,142,171,66,0.677248677248677,0.677248677248677,0.8258575197889179,0.8258575197889179,0.1113,0.5664,0.5591,0.4675,0.6461,0.18600000000000003,0,0.4537,0.4584,0.3761,0.5421,0.3202,0,0.8909,1.0916,1
dm12279_High_vs_dm12272_High_38d,FBgn0031609,3,3,116,149,5,116,103,0,0.9814814814814821,0.9814814814814821,0.5,0.5,0.8969,0.4377,0.4882,0.284,0.6888,0.9179999999999999,0,0.5297,0.5067,0.3147,0.6954,0.9431,0,1.0506,1.0069,1
dm12279_High_vs_dm12272_High_38d,FBgn0034988,3,3,149,170,42,120,137,30,0.883656509695291,0.883656509695291,0.895470383275261,0.895470383275261,0.9540000000000001,0.4671,0.4707,0.3901,0.5539999999999999,0.4727,0,0.4669,0.4739,0.3894,0.5582,0.5384,0,1.0646,1.058,1
dm12279_High_vs_dm12272_High_38d,FBgn0034989,3,3,133,140,53,65,65,157,0.837423312883436,0.837423312883436,0.452961672473868,0.452961672473868,0.8056,0.4872,0.4854,0.4056,0.5622,0.7273,0,0.5,0.4996,0.4094,0.5895,0.9876,0,1.0331,1.0053,1
dm12279_High_vs_dm12272_High_38d,FBgn0010228,3,3,3641,1436,2606,2268,719,1238,0.660809579591305,0.660809579591305,0.70698224852071,0.70698224852071,0.4213,0.7172,0.7042,0.6411,0.7561,0.0,1,0.7593,0.7341,0.6711,0.7839,0.0,1,0.6484,0.6019,1
dm12279_High_vs_dm12272_High_38d,FBgn0031604,3,3,32,60,152,42,47,132,0.377049180327869,0.377049180327869,0.402714932126697,0.402714932126697,0.1978,0.3478,0.3756,0.2781,0.4812,0.0236,1,0.4719,0.4739,0.3702,0.5826,0.6404,0,1.3016,1.0608,1
dm12279_High_vs_dm12272_High_38d,FBgn0031606,3,3,32,46,9,48,49,7,0.8965517241379308,0.8965517241379308,0.9326923076923079,0.9326923076923079,0.4302,0.4103,0.434,0.3253,0.5477,0.2549,0,0.4948,0.496,0.3887,0.6038,0.9442,0,1.1522,1.0146,1
dm12279_High_vs_dm12272_High_38d,FBgn0004435,3,3,79,72,442,158,125,74,0.254637436762226,0.254637436762226,0.7927170868347341,0.7927170868347341,0.5904,0.5232,0.517,0.4224,0.6106,0.7196,0,0.5583,0.5507,0.4685,0.6306,0.2164,0,0.9708,0.9059,1
dm12279_High_vs_dm12272_High_38d,FBgn0051224,3,3,44,79,110,55,47,69,0.5278969957081551,0.5278969957081551,0.5964912280701761,0.5964912280701761,0.07,0.3577,0.3856,0.2894,0.493,0.0371,1,0.5392,0.5309,0.4215,0.6367,0.5598,0,1.2737,0.9452,1
dm12279_High_vs_dm12272_High_38d,FBgn0051223,3,3,56,9,64,41,65,4,0.503875968992248,0.503875968992248,0.9636363636363641,0.9636363636363641,0.0002,0.8615,0.7693,0.6678,0.8523,0.0002,1,0.3868,0.4106,0.3089,0.5193,0.1011,0,0.5474,1.2085,1
dm12279_High_vs_dm12272_High_38d,FBgn0026573,3,3,86,54,114,89,60,67,0.551181102362205,0.551181102362205,0.6898148148148149,0.6898148148148149,0.83,0.6143,0.5945,0.4986,0.6841,0.0538,0,0.5973,0.5807,0.4847,0.6716,0.0956,0,0.8284,0.8525,1
dm12279_High_vs_dm12272_High_38d,FBgn0026570,3,3,254,267,51,169,179,31,0.9108391608391608,0.9108391608391608,0.91820580474934,0.91820580474934,0.9882,0.4875,0.4901,0.4198,0.5619,0.7771,0,0.4856,0.4894,0.4148,0.5625,0.7829,0,1.0227,1.0245,1
dm12279_High_vs_dm12272_High_38d,FBgn0037186,3,3,122,112,261,61,48,121,0.47272727272727294,0.47272727272727294,0.473913043478261,0.473913043478261,0.7256,0.5214,0.5175,0.4201,0.6145,0.7129,0,0.5596,0.5437,0.4283,0.6535,0.4451,0,0.9701,0.9213,1
dm12279_High_vs_dm12272_High_38d,FBgn0260855,3,3,342,150,453,305,98,318,0.520634920634921,0.520634920634921,0.5589459084604721,0.5589459084604721,0.2602,0.6951,0.6858,0.6255,0.7398,0.0,1,0.7568,0.7305,0.6696,0.7829999999999999,0.0,1,0.6772,0.6075,1
dm12279_High_vs_dm12272_High_38d,FBgn0039431,3,3,38,28,100,59,63,42,0.3975903614457829,0.3975903614457829,0.74390243902439,0.74390243902439,0.5058,0.5758,0.546,0.4186,0.667,0.4713,0,0.4836,0.4895,0.3799,0.6002,0.8464,0,0.9185,1.0281,1
dm12279_High_vs_dm12272_High_38d,FBgn0039430,3,3,542,586,375,237,337,379,0.750499001996008,0.750499001996008,0.602308499475341,0.602308499475341,0.3036,0.4805,0.4833,0.3967,0.5722,0.6862,0,0.4129,0.4211,0.3357,0.5139,0.0882,0,1.0383,1.1793,1
dm12279_High_vs_dm12272_High_38d,FBgn0046999,3,3,171,181,293,313,828,4,0.545736434108527,0.545736434108527,0.9965065502183409,0.9965065502183409,0.0007,0.4858,0.4878,0.4129,0.5653,0.7529,0,0.2743,0.2956,0.2439,0.3582,0.0,1,1.028,1.5504,1
dm12279_High_vs_dm12272_High_38d,FBgn0037765,3,3,4182,3543,5897,3806,2580,4029,0.5670973425341359,0.5670973425341359,0.613154104656745,0.613154104656745,0.1724,0.5414,0.5326,0.4683,0.5954,0.2933,0,0.596,0.5912,0.5288,0.6484,0.0076,1,0.9384,0.8326,1
dm12279_High_vs_dm12272_High_38d,FBgn0037265,3,3,56,59,161,38,49,92,0.4166666666666671,0.4166666666666671,0.486033519553073,0.486033519553073,0.64,0.48700000000000004,0.4872,0.3859,0.5920000000000001,0.7959999999999999,0,0.4368,0.4527,0.3521,0.5557,0.3656,0,1.0319,1.1067,1
dm12279_High_vs_dm12272_High_38d,FBgn0036587,3,3,45,57,224,61,39,107,0.31288343558282206,0.31288343558282206,0.483091787439614,0.483091787439614,0.11800000000000001,0.4412,0.4504,0.3425,0.5607,0.3762,0,0.61,0.5725,0.4627,0.6747,0.1887,0,1.1132,0.8682,1
dm12279_High_vs_dm12272_High_38d,FBgn0036589,3,3,404,385,91,470,727,139,0.8965909090909091,0.8965909090909091,0.895958083832335,0.895958083832335,0.0153,0.512,0.5109,0.4497,0.5726,0.7284,0,0.3926,0.4015,0.3467,0.4605,0.0031,1,0.9804,1.2241,1
dm12279_High_vs_dm12272_High_38d,FBgn0032805,3,3,16,29,8,27,15,11,0.8490566037735849,0.8490566037735849,0.7924528301886791,0.7924528301886791,0.0544,0.3556,0.4023,0.2767,0.5397,0.1562,0,0.6429,0.5952,0.4578,0.722,0.1713,0,1.2362,0.8301,1
dm12279_High_vs_dm12272_High_38d,FBgn0263316,3,3,71,133,41,84,78,30,0.83265306122449,0.83265306122449,0.84375,0.84375,0.0367,0.348,0.3675,0.2848,0.4586,0.0064,1,0.5185,0.5061,0.4122,0.5999,0.8936,0,1.3211,0.9926,1
dm12279_High_vs_dm12272_High_38d,FBgn0020503,3,3,766,795,1197,915,999,460,0.5659898477157359,0.5659898477157359,0.806234203875316,0.806234203875316,0.7736,0.4907,0.4912,0.43700000000000006,0.5473,0.7376,0,0.4781,0.4801,0.4256,0.5352,0.4602,0,1.0194,1.0424,1
dm12279_High_vs_dm12272_High_38d,FBgn0035462,3,3,76,0,8,105,1,8,0.9047619047619051,0.9047619047619051,0.9298245614035091,0.9298245614035091,0.9122,1.0,0.5743,0.3489,0.7839,0.5113,0,0.9906,0.5906,0.3637,0.7929,0.4304,0,0.8796,0.8491,1
dm12279_High_vs_dm12272_High_38d,FBgn0035464,3,3,58,32,77,91,77,14,0.538922155688623,0.538922155688623,0.923076923076923,0.923076923076923,0.2378,0.6444,0.6163,0.5076,0.7157,0.0362,1,0.5417,0.5329,0.4388,0.6259,0.4856,0,0.7919,0.9401,1
dm12279_High_vs_dm12272_High_38d,FBgn0020647,3,3,188,143,460,154,80,322,0.418457648546144,0.418457648546144,0.4208633093525179,0.4208633093525179,0.23800000000000002,0.568,0.5658,0.4853,0.6414,0.1011,0,0.6581,0.6308,0.5479999999999999,0.7065,0.0049,1,0.8781,0.7665,1
dm12279_High_vs_dm12272_High_38d,FBgn0266848,3,3,265,253,208,190,172,89,0.713498622589532,0.713498622589532,0.8026607538802659,0.8026607538802659,0.9056,0.5116,0.512,0.4147,0.6099,0.802,0,0.5249,0.5192,0.4166,0.618,0.6976,0,0.981,0.9671,1
dm12279_High_vs_dm12272_High_38d,FBgn0024887,3,3,155,3,17,130,3,15,0.902857142857143,0.902857142857143,0.898648648648649,0.898648648648649,0.9084,0.981,0.6438,0.4166,0.841,0.2084,0,0.9774,0.6283,0.4012,0.8243,0.2667,0,0.7545,0.7815,1
dm12279_High_vs_dm12272_High_38d,FBgn0003721,3,3,290,305,7493,2858,3250,2539,0.0735657764589515,0.0735657764589515,0.7063721521915122,0.7063721521915122,0.6344,0.4874,0.4882,0.4262,0.55,0.7062,0,0.4679,0.4691,0.42100000000000004,0.5181,0.2124,0,1.0261,1.0652,1
dm12279_High_vs_dm12272_High_38d,FBgn0051106,3,3,48,40,214,98,70,103,0.291390728476821,0.291390728476821,0.619926199261993,0.619926199261993,0.6216,0.5455,0.5363,0.4018,0.6646,0.5749,0,0.5833,0.5793,0.4541,0.6935,0.1969,0,0.9373,0.8569,1
dm12279_High_vs_dm12272_High_38d,FBgn0052100,3,3,43,2,6,37,29,7,0.882352941176471,0.882352941176471,0.904109589041096,0.904109589041096,0.0162,0.9556,0.7829,0.6556,0.8761,0.0011,1,0.5606,0.5511,0.4193,0.677,0.4436,0,0.5259,0.9092,1
dm12279_High_vs_dm12272_High_38d,FBgn0052103,3,3,334,358,666,260,244,428,0.509572901325479,0.509572901325479,0.540772532188841,0.540772532188841,0.4898,0.4827,0.4838,0.4037,0.565,0.6636,0,0.5159,0.5229,0.4353,0.6077,0.5818,0,1.0366,0.9586,1
dm12279_High_vs_dm12272_High_38d,FBgn0052104,3,3,40,19,1,24,36,6,0.983333333333333,0.983333333333333,0.9090909090909091,0.9090909090909091,0.0284,0.6779999999999999,0.6252,0.4972,0.7404,0.0547,0,0.4,0.4238,0.3065,0.5485,0.2216,0,0.7778,1.1785,1
dm12279_High_vs_dm12272_High_38d,FBgn0025681,3,3,103,123,274,97,89,217,0.452,0.452,0.46153846153846206,0.46153846153846206,0.4284,0.4558,0.4583,0.3593,0.5612,0.4193,0,0.5215,0.5152,0.4102,0.6201,0.7718,0,1.0941,0.9753,1
dm12279_High_vs_dm12272_High_38d,FBgn0052109,3,3,208,20,81,138,136,16,0.7378640776699029,0.7378640776699029,0.9448275862068969,0.9448275862068969,0.0,0.9123,0.8493,0.7721,0.8996,0.0,1,0.5036,0.5036,0.4114,0.5943,0.9307,0,0.42,0.9971,1
