comparison,FEATURE_ID,dm12279_01h_num_reps,counts_dm12279_01h_g1,counts_dm12279_01h_g2,counts_dm12279_01h_both,prior_dm12279_01h_g1,prior_dm12279_01h_g2,H3_independence_Bayes_evidence,dm12279_01h_sampleprop,dm12279_01h_theta,dm12279_01h_q025,dm12279_01h_q975,dm12279_01h_Bayes_evidence,dm12279_01h_AI_decision,alpha1_postmean,flaganalyze
dm12279_01h,FBgn0014184,3,538,559,1287,0.460151006711409,0.460151006711409,NA,0.4904,0.5037,0.3226,0.6849,0.9648,0,1.0109,1
dm12279_01h,FBgn0031907,3,345,302,209,0.755841121495327,0.755841121495327,NA,0.5332,0.531,0.4443,0.6158,0.4436,0,0.943,1
dm12279_01h,FBgn0262734,3,124,148,449,0.377253814147018,0.377253814147018,NA,0.4559,0.4604,0.3763,0.5478,0.3552,0,1.0874,1
dm12279_01h,FBgn0000639,3,243,209,5536,0.0754843019372077,0.0754843019372077,NA,0.5376,0.5363,0.4346,0.6344,0.452,0,0.934,1
dm12279_01h,FBgn0019644,3,540,421,158,0.8588025022341379,0.8588025022341379,NA,0.5619,0.5369,0.4262,0.6408,0.4591,0,0.9335,1
dm12279_01h,FBgn0034876,3,245,269,6,0.988461538461538,0.988461538461538,NA,0.4767,0.4897,0.4081,0.573,0.7868,0,1.0246,1
dm12279_01h,FBgn0032208,3,73,8,34,0.704347826086956,0.704347826086956,NA,0.9012,0.8035,0.6921,0.8819,0.0008,1,0.4935,1
dm12279_01h,FBgn0002567,3,44,38,2,0.9761904761904759,0.9761904761904759,NA,0.5366,0.5281,0.4098,0.644,0.6293,0,0.9514,1
dm12279_01h,FBgn0002563,3,120,123,1541,0.13621076233183899,0.13621076233183899,NA,0.4938,0.4982,0.3875,0.6091,0.9769,0,1.0102,1
dm12279_01h,FBgn0002562,3,908,688,47,0.971393791844188,0.971393791844188,NA,0.5689,0.5653,0.4961,0.6292,0.0616,0,0.8785,1
dm12279_01h,FBgn0035001,3,41,31,12,0.857142857142857,0.857142857142857,NA,0.5694,0.5471,0.4249,0.6632,0.4362,0,0.9158,1
dm12279_01h,FBgn0031830,3,3278,63,227,0.936378923766816,0.936378923766816,NA,0.9811,0.6259,0.3821,0.8364,0.3063,0,0.7875,1
dm12279_01h,FBgn0034663,3,150,738,913,0.49305941143809007,0.49305941143809007,NA,0.1689,0.3077,0.1607,0.5351,0.08900000000000001,0,1.57,1
dm12279_01h,FBgn0034664,3,547,539,13,0.988171064604186,0.988171064604186,NA,0.5037,0.5024,0.4332,0.5715,0.941,0,0.9977,1
dm12279_01h,FBgn0015221,3,494,583,459,0.701171875,0.701171875,NA,0.4587,0.469,0.3347,0.6133,0.6346,0,1.0764,1
dm12279_01h,FBgn0265356,3,160,272,284,0.6033519553072629,0.6033519553072629,NA,0.3704,0.3905,0.3146,0.4763,0.0175,1,1.2561,1
dm12279_01h,FBgn0000150,3,4023,4008,402,0.952330131625756,0.952330131625756,NA,0.5009,0.4934,0.4362,0.5501,0.8088,0,1.0151,1
dm12279_01h,FBgn0004926,3,273,278,31,0.9467353951890028,0.9467353951890028,NA,0.4955,0.5011,0.4243,0.58,0.9831,0,1.001,1
dm12279_01h,FBgn0053138,3,968,867,46,0.975544922913344,0.975544922913344,NA,0.5275,0.5263,0.4543,0.5963,0.4271,0,0.951,1
dm12279_01h,FBgn0033521,3,38,286,980,0.248466257668712,0.248466257668712,NA,0.1173,0.1939,0.122,0.3352,0.0016,1,2.0973,1
dm12279_01h,FBgn0033520,3,1338,532,117,0.941117262204328,0.941117262204328,NA,0.7155,0.722,0.6558,0.7759999999999999,0.0003,1,0.6207,1
dm12279_01h,FBgn0030239,3,202,214,83,0.8336673346693391,0.8336673346693391,NA,0.4856,0.4938,0.3753,0.615,0.9037,0,1.0201,1
dm12279_01h,FBgn0035252,3,162,111,1,0.996350364963504,0.996350364963504,NA,0.5934,0.6017,0.5027,0.6944,0.0449,1,0.8162,1
dm12279_01h,FBgn0062961,3,252,240,42,0.9213483146067422,0.9213483146067422,NA,0.5122,0.5187,0.4396,0.6012,0.6409999999999999,0,0.9662,1
dm12279_01h,FBgn0023477,3,647,697,1096,0.550819672131148,0.550819672131148,NA,0.4814,0.4939,0.3273,0.6629999999999999,0.9399,0,1.0288,1
dm12279_01h,FBgn0265297,3,653,743,4871,0.222754108823999,0.222754108823999,NA,0.4678,0.4622,0.3759,0.5525,0.3677,0,1.0836,1
dm12279_01h,FBgn0003449,3,59,65,9,0.932330827067669,0.932330827067669,NA,0.4758,0.4751,0.3724,0.5787,0.6316,0,1.0578,1
dm12279_01h,FBgn0031313,3,385,398,17,0.97875,0.97875,NA,0.4917,0.478,0.3964,0.5602,0.5661,0,1.0490000000000002,1
dm12279_01h,FBgn0000382,3,41,58,81,0.55,0.55,NA,0.4141,0.4426,0.33399999999999996,0.5592,0.3136,0,1.1317,1
dm12279_01h,FBgn0000253,3,402,375,1223,0.3885,0.3885,NA,0.5174,0.5034,0.3744,0.631,0.9536,0,1.0018,1
dm12279_01h,FBgn0016926,3,190,155,299,0.535714285714286,0.535714285714286,NA,0.5507,0.5485,0.4519,0.6391,0.2871,0,0.9107,1
dm12279_01h,FBgn0034509,3,289,348,7,0.9891304347826091,0.9891304347826091,NA,0.4537,0.4665,0.3829,0.5578,0.4033,0,1.0741,1
dm12279_01h,FBgn0010339,3,59,77,5,0.964539007092198,0.964539007092198,NA,0.4338,0.4483,0.3479,0.5532,0.3162,0,1.117,1
dm12279_01h,FBgn0003141,3,365,323,48,0.934782608695652,0.934782608695652,NA,0.5305,0.5302,0.4505,0.6085,0.4269,0,0.9441,1
dm12279_01h,FBgn0003149,3,181,160,341,0.5,0.5,NA,0.5308,0.5234,0.4248,0.6183,0.6149,0,0.9585,1
dm12279_01h,FBgn0039755,3,187,161,16,0.956043956043956,0.956043956043956,NA,0.5374,0.5329,0.4422,0.62,0.4379,0,0.9396,1
dm12279_01h,FBgn0053126,3,124,113,102,0.6991150442477879,0.6991150442477879,NA,0.5232,0.51,0.3882,0.6268,0.8476,0,0.9873,1
dm12279_01h,FBgn0000079,3,59,96,17,0.901162790697674,0.901162790697674,NA,0.3806,0.3925,0.2971,0.4956,0.042,1,1.2542,1
dm12279_01h,FBgn0003462,3,738,755,920,0.618731869042686,0.618731869042686,NA,0.4943,0.5032,0.3202,0.6857,0.972,0,1.0126,1
dm12279_01h,FBgn0031374,3,55,68,55,0.6910112359550561,0.6910112359550561,NA,0.4472,0.4513,0.3478,0.5588,0.361,0,1.1106,1
dm12279_01h,FBgn0036813,3,108,98,19,0.915555555555556,0.915555555555556,NA,0.5243,0.5207,0.4237,0.6153,0.6579,0,0.9637,1
dm12279_01h,FBgn0036816,3,188,224,227,0.6447574334898281,0.6447574334898281,NA,0.4563,0.45899999999999996,0.3635,0.5588,0.3769,0,1.092,1
dm12279_01h,FBgn0033999,3,104,89,78,0.7121771217712181,0.7121771217712181,NA,0.5389,0.539,0.4447,0.6317,0.4049,0,0.9286,1
dm12279_01h,FBgn0015222,3,861,1033,1265,0.599556821779044,0.599556821779044,NA,0.4546,0.4733,0.3088,0.6455,0.7493,0,1.0735,1
dm12279_01h,FBgn0010352,3,115,123,128,0.650273224043716,0.650273224043716,NA,0.4832,0.4751,0.3864,0.5632,0.5771,0,1.056,1
dm12279_01h,FBgn0004888,3,189,398,437,0.5732421875,0.5732421875,NA,0.322,0.335,0.2706,0.4119,0.0011,1,1.4163,1
dm12279_01h,FBgn0039297,3,287,283,136,0.807365439093484,0.807365439093484,NA,0.5035,0.5004,0.3274,0.6737,0.9969,0,1.0161,1
dm12279_01h,FBgn0014454,3,448,518,112,0.8961038961038961,0.8961038961038961,NA,0.4638,0.4631,0.3854,0.5424,0.3277,0,1.0807,1
dm12279_01h,FBgn0027835,3,182,4,156,0.543859649122807,0.543859649122807,NA,0.9785,0.71,0.4262,0.9233,0.1473,0,0.6459999999999999,1
dm12279_01h,FBgn0035049,3,127,130,164,0.6104513064133019,0.6104513064133019,NA,0.4942,0.4897,0.3805,0.5958,0.8505,0,1.0272,1
dm12279_01h,FBgn0031294,3,20,21,74,0.356521739130435,0.356521739130435,NA,0.4878,0.4887,0.3502,0.6272,0.8737,0,1.0341,1
dm12279_01h,FBgn0010078,3,5019,2408,2707,0.7328794158279058,0.7328794158279058,NA,0.6758,0.6095,0.5083,0.6944,0.0372,1,0.8027,1
dm12279_01h,FBgn0016691,3,604,632,676,0.6464435146443511,0.6464435146443511,NA,0.4887,0.4862,0.3305,0.6459999999999999,0.8555,0,1.0429,1
dm12279_01h,FBgn0039735,3,286,263,71,0.8854838709677421,0.8854838709677421,NA,0.5209,0.52,0.4401,0.5983,0.5965,0,0.9637,1
dm12279_01h,FBgn0039737,3,277,299,414,0.581818181818182,0.581818181818182,NA,0.4809,0.5096,0.3631,0.6559,0.8927,0,0.9919,1
dm12279_01h,FBgn0037354,3,242,245,36,0.9311663479923521,0.9311663479923521,NA,0.4969,0.4892,0.4089,0.5683,0.7859999999999999,0,1.0254,1
dm12279_01h,FBgn0030653,3,18,33,22,0.698630136986301,0.698630136986301,NA,0.3529,0.3927,0.2713,0.5238,0.105,0,1.2604,1
dm12279_01h,FBgn0014868,3,43,103,8,0.9480519480519479,0.9480519480519479,NA,0.2945,0.3184,0.2261,0.43200000000000005,0.0084,1,1.4815,1
dm12279_01h,FBgn0033294,3,20,29,15,0.765625,0.765625,NA,0.4082,0.4332,0.3065,0.5671,0.3201,0,1.1579,1
dm12279_01h,FBgn0033297,3,170,212,78,0.830434782608696,0.830434782608696,NA,0.445,0.4367,0.3303,0.5544,0.2508,0,1.1452,1
dm12279_01h,FBgn0033079,3,208,287,87,0.8505154639175259,0.8505154639175259,NA,0.4202,0.4239,0.3534,0.4986,0.0461,1,1.1703,1
dm12279_01h,FBgn0261955,3,31,26,941,0.0571142284569138,0.0571142284569138,NA,0.5439,0.4984,0.34600000000000003,0.6467,0.9908,0,1.0159,1
dm12279_01h,FBgn0028543,3,96,92,0,0.5,0.5,NA,0.5106,0.5015,0.2987,0.7039,0.9898,0,1.021,1
dm12279_01h,FBgn0017567,3,61,277,134,0.716101694915254,0.716101694915254,NA,0.1805,0.2983,0.1758,0.4941,0.0451,1,1.5843,1
dm12279_01h,FBgn0017566,3,133,135,13,0.95373665480427,0.95373665480427,NA,0.4963,0.4967,0.4108,0.5832,0.9362,0,1.0106,1
dm12279_01h,FBgn0038658,3,374,658,520,0.664948453608248,0.664948453608248,NA,0.3624,0.4331,0.2473,0.6421,0.5135,0,1.1779,1
dm12279_01h,FBgn0036837,3,249,184,192,0.6928,0.6928,NA,0.5751,0.5681,0.4871,0.6436,0.0907,0,0.8740000000000001,1
dm12279_01h,FBgn0285952,3,2700,26,2882,0.486091298145506,0.486091298145506,NA,0.9905,0.5934,0.3552,0.8075,0.442,0,0.8455,1
dm12279_01h,FBgn0260945,3,28,39,63,0.515384615384615,0.515384615384615,NA,0.4179,0.4382,0.3231,0.5591,0.3065,0,1.1433,1
dm12279_01h,FBgn0036766,3,132,161,20,0.936102236421725,0.936102236421725,NA,0.4505,0.4504,0.3634,0.5396,0.26,0,1.1102,1
dm12279_01h,FBgn0036493,3,51,70,12,0.909774436090226,0.909774436090226,NA,0.4215,0.4232,0.3195,0.5319,0.1579,0,1.177,1
dm12279_01h,FBgn0004657,3,60,73,31,0.8109756097560981,0.8109756097560981,NA,0.4511,0.4547,0.3495,0.5639,0.3972,0,1.1032,1
dm12279_01h,FBgn0264490,3,44,41,379,0.18318965517241395,0.18318965517241395,NA,0.5176,0.5086,0.3954,0.6207,0.8823,0,0.9895,1
dm12279_01h,FBgn0264494,3,73,94,9,0.9488636363636359,0.9488636363636359,NA,0.4371,0.4529,0.3521,0.5602,0.3584,0,1.1067,1
dm12279_01h,FBgn0030098,3,114,134,34,0.8794326241134749,0.8794326241134749,NA,0.4597,0.4627,0.3662,0.5655,0.4391,0,1.084,1
dm12279_01h,FBgn0039713,3,225,264,7077,0.0646312450436161,0.0646312450436161,NA,0.4601,0.4694,0.3986,0.5438,0.3915,0,1.0664,1
dm12279_01h,FBgn0011760,3,209,276,216,0.691868758915835,0.691868758915835,NA,0.4309,0.4324,0.3221,0.5593,0.2478,0,1.1566,1
dm12279_01h,FBgn0259998,3,114,128,73,0.7682539682539681,0.7682539682539681,NA,0.4711,0.4757,0.3682,0.5870000000000001,0.6412,0,1.057,1
dm12279_01h,FBgn0002570,3,194,217,1025,0.28621169916434497,0.28621169916434497,NA,0.47200000000000003,0.4681,0.3876,0.5488,0.4213,0,1.0702,1
dm12279_01h,FBgn0085246,3,4293,4928,1647,0.8484541774015459,0.8484541774015459,NA,0.4656,0.4677,0.3767,0.5639,0.4661,0,1.0722,1
dm12279_01h,FBgn0028684,3,181,179,46,0.8866995073891629,0.8866995073891629,NA,0.5028,0.4988,0.4029,0.594,0.9793,0,1.0073,1
dm12279_01h,FBgn0028685,3,175,194,130,0.7394789579158321,0.7394789579158321,NA,0.4743,0.4814,0.3934,0.5762,0.657,0,1.0427,1
dm12279_01h,FBgn0016726,3,3887,3714,1331,0.8509852216748771,0.8509852216748771,NA,0.5114,0.5018,0.3761,0.6268,0.975,0,1.0047,1
dm12279_01h,FBgn0266410,3,112,183,1511,0.163344407530454,0.163344407530454,NA,0.3797,0.3916,0.3112,0.4819,0.0224,1,1.2538,1
dm12279_01h,FBgn0034709,3,99,177,3,0.989247311827957,0.989247311827957,NA,0.3587,0.3635,0.2743,0.4655,0.0156,1,1.3346,1
dm12279_01h,FBgn0034576,3,380,411,164,0.8282722513088999,0.8282722513088999,NA,0.4804,0.4841,0.3885,0.5815,0.7194,0,1.0375,1
dm12279_01h,FBgn0021967,3,421,619,19,0.982058545797923,0.982058545797923,NA,0.4048,0.3982,0.3288,0.473,0.0136,1,1.2344,1
dm12279_01h,FBgn0051313,3,538,1075,982,0.621579961464354,0.621579961464354,NA,0.3335,0.4354,0.2477,0.6454,0.5317,0,1.1729,1
dm12279_01h,FBgn0032025,3,266,313,34,0.944535073409462,0.944535073409462,NA,0.4594,0.4761,0.3924,0.5689,0.5518,0,1.0536,1
dm12279_01h,FBgn0265998,3,150,126,183,0.601307189542484,0.601307189542484,NA,0.5435,0.5348,0.4349,0.6306,0.4611,0,0.9367,1
dm12279_01h,FBgn0050042,3,466,17,20,0.9602385685884692,0.9602385685884692,NA,0.9648,0.6975,0.4296,0.9213,0.1488,0,0.6661,1
dm12279_01h,FBgn0263120,3,233,160,579,0.40432098765432106,0.40432098765432106,NA,0.5929,0.5765,0.4876,0.6547,0.0828,0,0.8593,1
dm12279_01h,FBgn0033733,3,78,65,69,0.674528301886792,0.674528301886792,NA,0.5455,0.5358,0.4375,0.6316,0.4683,0,0.9348,1
dm12279_01h,FBgn0030539,3,437,111,380,0.59051724137931,0.59051724137931,NA,0.7974,0.7778,0.7127,0.8286,0.0,1,0.5344,1
dm12279_01h,FBgn0035088,3,115,1,9,0.9279999999999999,0.9279999999999999,NA,0.9914,0.636,0.3726,0.8859999999999999,0.322,0,0.7722,1
dm12279_01h,FBgn0035770,3,636,666,9,0.993135011441648,0.993135011441648,NA,0.4885,0.4813,0.4082,0.5539999999999999,0.5873,0,1.0411,1
dm12279_01h,FBgn0029854,3,188,189,11,0.971649484536082,0.971649484536082,NA,0.4987,0.5029,0.4182,0.5884,0.9435,0,0.9978,1
dm12279_01h,FBgn0031703,3,63,47,50,0.6875,0.6875,NA,0.5727,0.56,0.4537,0.6618,0.2621,0,0.8904,1
dm12279_01h,FBgn0259176,3,52,55,351,0.233624454148472,0.233624454148472,NA,0.486,0.49200000000000005,0.3845,0.6008,0.8815,0,1.0226,1
dm12279_01h,FBgn0020255,3,151,179,574,0.365044247787611,0.365044247787611,NA,0.4576,0.4709,0.3861,0.5604,0.4954,0,1.0648,1
dm12279_01h,FBgn0011705,3,86,84,13,0.92896174863388,0.92896174863388,NA,0.5059,0.4986,0.3973,0.5974,0.9833,0,1.0083,1
dm12279_01h,FBgn0058469,3,165,123,3792,0.0705882352941176,0.0705882352941176,NA,0.5729,0.568,0.48,0.6502,0.1196,0,0.8747,1
dm12279_01h,FBgn0051145,3,98,2,34,0.746268656716418,0.746268656716418,NA,0.98,0.7684,0.4766,0.9182,0.0709,0,0.5503,1
dm12279_01h,FBgn0262515,3,129,200,122,0.7294900221729491,0.7294900221729491,NA,0.3921,0.4172,0.3054,0.5502,0.1848,0,1.1946,1
dm12279_01h,FBgn0034914,3,58,58,120,0.49152542372881397,0.49152542372881397,NA,0.5,0.5102,0.405,0.6173,0.8561,0,0.9854,1
dm12279_01h,FBgn0034245,3,355,439,1722,0.31558028616852196,0.31558028616852196,NA,0.4471,0.4525,0.3607,0.5515,0.299,0,1.1062,1
dm12279_01h,FBgn0014391,3,734,659,1534,0.47591390502220704,0.47591390502220704,NA,0.5269,0.529,0.3846,0.6659,0.669,0,0.9527,1
dm12279_01h,FBgn0033906,3,298,325,36,0.9453717754172991,0.9453717754172991,NA,0.4783,0.4973,0.4041,0.5962,0.9346,0,1.0102,1
dm12279_01h,FBgn0013325,3,1613,1873,2170,0.616336633663366,0.616336633663366,NA,0.4627,0.4773,0.3102,0.6523,0.7904,0,1.0655,1
dm12279_01h,FBgn0032505,3,122,116,13,0.948207171314741,0.948207171314741,NA,0.5126,0.5075,0.4113,0.6037,0.8736,0,0.9897,1
dm12279_01h,FBgn0034761,3,971,698,18,0.9893301719027859,0.9893301719027859,NA,0.5818,0.5672,0.4894,0.6353,0.0804,0,0.8753,1
dm12279_01h,FBgn0031066,3,2086,39,354,0.8572004840661559,0.8572004840661559,NA,0.9816,0.6386,0.3916,0.8482,0.2604,0,0.7652,1
dm12279_01h,FBgn0039697,3,289,284,17,0.9711864406779659,0.9711864406779659,NA,0.5044,0.4937,0.4145,0.5710000000000001,0.8736,0,1.016,1
dm12279_01h,FBgn0283471,3,853,1341,1867,0.540261019453337,0.540261019453337,NA,0.3888,0.415,0.2716,0.5859,0.2937,0,1.2097,1
dm12279_01h,FBgn0004828,3,164,201,431,0.458542713567839,0.458542713567839,NA,0.4493,0.4529,0.3378,0.5761,0.4062,0,1.1088,1
dm12279_01h,FBgn0035753,3,2056,1919,225,0.9464285714285708,0.9464285714285708,NA,0.5172,0.5075,0.4462,0.5666,0.7851,0,0.9869,1
dm12279_01h,FBgn0039321,3,154,202,39,0.90126582278481,0.90126582278481,NA,0.4326,0.4339,0.3516,0.5203,0.1259,0,1.1478,1
dm12279_01h,FBgn0016119,3,1441,1128,91,0.9657894736842101,0.9657894736842101,NA,0.5609,0.5452,0.3887,0.687,0.5309,0,0.9228,1
dm12279_01h,FBgn0031980,3,5157,5065,277,0.9736165349080859,0.9736165349080859,NA,0.5045,0.4983,0.4434,0.5529999999999999,0.9497,0,1.005,1
dm12279_01h,FBgn0035501,3,15,77,30,0.754098360655738,0.754098360655738,NA,0.163,0.2401,0.1556,0.3497,0.0006,1,1.8128,1
dm12279_01h,FBgn0004363,3,497,474,573,0.628886010362694,0.628886010362694,NA,0.5118,0.5057,0.3526,0.6568,0.9369,0,1.0011,1
dm12279_01h,FBgn0028480,3,234,181,103,0.8011583011583009,0.8011583011583009,NA,0.5639,0.5462,0.4557,0.6287,0.2755,0,0.9145,1
dm12279_01h,FBgn0042201,3,607,1258,106,0.946220192795535,0.946220192795535,NA,0.3255,0.3143,0.2312,0.4403,0.0137,1,1.4945,1
dm12279_01h,FBgn0028737,3,1008,994,1380,0.591957421643998,0.591957421643998,NA,0.5035,0.5008,0.3416,0.6601,0.9933,0,1.0126,1
dm12279_01h,FBgn0022160,3,277,256,127,0.807575757575758,0.807575757575758,NA,0.5197,0.5192,0.4246,0.6108,0.6576,0,0.9663,1
dm12279_01h,FBgn0002626,3,3489,3962,550,0.9312585926759159,0.9312585926759159,NA,0.4683,0.4801,0.375,0.5885,0.6859999999999999,0,1.0472,1
dm12279_01h,FBgn0063491,3,204,298,72,0.8745644599303142,0.8745644599303142,NA,0.4064,0.4059,0.2932,0.5489,0.1405,0,1.2235,1
dm12279_01h,FBgn0063497,3,239,195,45,0.906054279749478,0.906054279749478,NA,0.5507,0.5383,0.4566,0.6156,0.3283,0,0.9287,1
dm12279_01h,FBgn0033912,3,387,428,8361,0.0888186573670444,0.0888186573670444,NA,0.4748,0.4732,0.4058,0.5406,0.4195,0,1.058,1
dm12279_01h,FBgn0004117,3,1035,1113,457,0.8245681381957769,0.8245681381957769,NA,0.4818,0.4878,0.3406,0.6392,0.8638,0,1.0377,1
dm12279_01h,FBgn0050000,3,103,110,41,0.8385826771653541,0.8385826771653541,NA,0.4836,0.4829,0.3918,0.5751,0.7055,0,1.0398,1
dm12279_01h,FBgn0026619,3,96,108,33,0.860759493670886,0.860759493670886,NA,0.4706,0.4713,0.3785,0.5657,0.5388,0,1.0646,1
dm12279_01h,FBgn0033777,3,140,90,126,0.6460674157303371,0.6460674157303371,NA,0.6087,0.5994,0.5031,0.687,0.0438,1,0.82,1
dm12279_01h,FBgn0032429,3,104,73,4,0.977900552486188,0.977900552486188,NA,0.5876,0.5477,0.4058,0.6708,0.4428,0,0.9159,1
dm12279_01h,FBgn0086355,3,234,270,302,0.62531017369727,0.62531017369727,NA,0.4643,0.4581,0.3653,0.5529,0.3525,0,1.0936,1
dm12279_01h,FBgn0086357,3,123,161,252,0.529850746268657,0.529850746268657,NA,0.4331,0.4239,0.3276,0.5247,0.1268,0,1.1738,1
dm12279_01h,FBgn0262512,3,436,414,224,0.791433891992551,0.791433891992551,NA,0.5129,0.512,0.3638,0.6567,0.8634,0,0.9873,1
dm12279_01h,FBgn0010470,3,123,129,76,0.7682926829268292,0.7682926829268292,NA,0.4881,0.4868,0.4016,0.5723,0.757,0,1.0309,1
dm12279_01h,FBgn0032160,3,81,78,7,0.957831325301205,0.957831325301205,NA,0.5094,0.5051,0.4038,0.6047,0.9185,0,0.995,1
dm12279_01h,FBgn0034741,3,101,130,18,0.927710843373494,0.927710843373494,NA,0.4372,0.4471,0.3541,0.5451,0.2644,0,1.1187,1
dm12279_01h,FBgn0038286,3,62,48,352,0.23809523809523803,0.23809523809523803,NA,0.5636,0.5487,0.4333,0.6578,0.385,0,0.912,1
dm12279_01h,FBgn0026061,3,1102,1302,215,0.9179075983199699,0.9179075983199699,NA,0.4584,0.4604,0.3673,0.5602,0.3784,0,1.0886,1
dm12279_01h,FBgn0085484,3,293,173,37,0.9264413518886679,0.9264413518886679,NA,0.6288,0.6034,0.5187,0.6762,0.0217,1,0.8125,1
dm12279_01h,FBgn0033978,3,267,76,12,0.966197183098592,0.966197183098592,NA,0.7784,0.7553,0.6692,0.8203,0.0008,1,0.5693,1
dm12279_01h,FBgn0028473,3,348,322,87,0.885072655217966,0.885072655217966,NA,0.5194,0.5138,0.433,0.5934,0.7189,0,0.9758,1
dm12279_01h,FBgn0027552,3,134,90,0,0.5,0.5,NA,0.5982,0.5132,0.3071,0.7144,0.8985,0,0.9967,1
dm12279_01h,FBgn0038211,3,61,49,2,0.982142857142857,0.982142857142857,NA,0.5545,0.5399,0.4283,0.6467,0.4664,0,0.9282,1
dm12279_01h,FBgn0030876,3,53,18,61,0.537878787878788,0.537878787878788,NA,0.7465,0.6836,0.5663,0.785,0.0041,1,0.682,1
dm12279_01h,FBgn0028670,3,92,223,51,0.860655737704918,0.860655737704918,NA,0.2921,0.3031,0.2297,0.3922,0.0018,1,1.5293,1
dm12279_01h,FBgn0001942,3,614,981,1047,0.6037093111279329,0.6037093111279329,NA,0.385,0.3946,0.2607,0.5614,0.1855,0,1.2616,1
dm12279_01h,FBgn0034200,3,128,157,41,0.8742331288343559,0.8742331288343559,NA,0.4491,0.4499,0.3646,0.5379999999999999,0.2476,0,1.111,1
dm12279_01h,FBgn0032833,3,815,829,117,0.9335604770017041,0.9335604770017041,NA,0.4957,0.5063,0.4407,0.5725,0.8433,0,0.9896,1
dm12279_01h,FBgn0033093,3,212,196,9,0.97841726618705,0.97841726618705,NA,0.5196,0.5426,0.444,0.6392,0.3699,0,0.922,1
dm12279_01h,FBgn0035670,3,159,145,73,0.8063660477453579,0.8063660477453579,NA,0.523,0.5193,0.4023,0.6314,0.7188,0,0.9683,1
dm12279_01h,FBgn0013733,3,141,136,19,0.935810810810811,0.935810810810811,NA,0.509,0.504,0.4151,0.5914,0.922,0,0.9961,1
dm12279_01h,FBgn0052280,3,78,187,14,0.9498207885304659,0.9498207885304659,NA,0.2943,0.3631,0.2363,0.5535,0.131,0,1.3546,1
dm12279_01h,FBgn0031558,3,641,906,703,0.687555555555555,0.687555555555555,NA,0.4144,0.424,0.3104,0.5563,0.2192,0,1.178,1
dm12279_01h,FBgn0031559,3,264,430,10,0.985795454545455,0.985795454545455,NA,0.3804,0.379,0.3024,0.4649,0.0126,1,1.2872,1
dm12279_01h,FBgn0000097,3,54,47,60,0.627329192546584,0.627329192546584,NA,0.5347,0.5224,0.4145,0.6285,0.6771,0,0.9615,1
dm12279_01h,FBgn0000092,3,1196,1311,1670,0.6001915250179549,0.6001915250179549,NA,0.4771,0.4895,0.3077,0.6753,0.9113,0,1.042,1
dm12279_01h,FBgn0266582,3,248,229,20,0.959758551307847,0.959758551307847,NA,0.5199,0.5148,0.4349,0.5926,0.6932,0,0.9738,1
dm12279_01h,FBgn0038180,3,450,424,78,0.918067226890756,0.918067226890756,NA,0.5149,0.5174,0.4422,0.5920000000000001,0.6238,0,0.9684,1
dm12279_01h,FBgn0040321,3,173,133,2,0.993506493506494,0.993506493506494,NA,0.5654,0.5503,0.4607,0.6335,0.2448,0,0.9069,1
dm12279_01h,FBgn0037678,3,113,89,9,0.957345971563981,0.957345971563981,NA,0.5594,0.5511,0.4571,0.6409999999999999,0.2673,0,0.9059,1
dm12279_01h,FBgn0038916,3,282,340,28,0.956923076923077,0.956923076923077,NA,0.4534,0.4622,0.3887,0.5402,0.308,0,1.0824,1
dm12279_01h,FBgn0034229,3,679,929,350,0.8212461695607759,0.8212461695607759,NA,0.4223,0.4276,0.3551,0.5077,0.0695,0,1.1617,1
dm12279_01h,FBgn0039835,3,83,67,6,0.961538461538462,0.961538461538462,NA,0.5533,0.5412,0.4338,0.6423,0.424,0,0.9253,1
dm12279_01h,FBgn0026562,3,758,390,464,0.7121588089330021,0.7121588089330021,NA,0.6603,0.6227,0.4413,0.7606,0.1595,0,0.7853,1
dm12279_01h,FBgn0036622,3,387,376,133,0.8515625,0.8515625,NA,0.5072,0.496,0.3973,0.5912,0.9404,0,1.013,1
dm12279_01h,FBgn0034142,3,112,103,6,0.972850678733032,0.972850678733032,NA,0.5209,0.5264,0.4279,0.625,0.5848,0,0.9528,1
dm12279_01h,FBgn0003863,3,623,637,96,0.9292035398230091,0.9292035398230091,NA,0.4944,0.4909,0.4245,0.5569,0.7775,0,1.0208,1
dm12279_01h,FBgn0035476,3,127,179,43,0.8767908309455591,0.8767908309455591,NA,0.415,0.4204,0.3385,0.508,0.071,0,1.1802,1
dm12279_01h,FBgn0039857,3,942,1044,2107,0.48521866601514796,0.48521866601514796,NA,0.4743,0.4885,0.3072,0.6727,0.9006,0,1.0437,1
dm12279_01h,FBgn0000566,3,80,88,100,0.626865671641791,0.626865671641791,NA,0.4762,0.4887,0.3897,0.5906,0.8168,0,1.0285,1
dm12279_01h,FBgn0010612,3,2273,2211,32,0.992914083259522,0.992914083259522,NA,0.5069,0.5143,0.4476,0.5803,0.6341,0,0.9739,1
dm12279_01h,FBgn0261872,3,47,6,6,0.898305084745763,0.898305084745763,NA,0.8868,0.7674,0.6439,0.8613,0.0012,1,0.5502,1
dm12279_01h,FBgn0036101,3,281,566,326,0.722080136402387,0.722080136402387,NA,0.3318,0.3744,0.2846,0.4918,0.0391,1,1.3044,1
