comparison,FEATURE_ID,dm12279_01h_num_reps,dm11255_01h_num_reps,counts_dm12279_01h_g1,counts_dm12279_01h_g2,counts_dm12279_01h_both,counts_dm11255_01h_g1,counts_dm11255_01h_g2,counts_dm11255_01h_both,prior_dm12279_01h_g1,prior_dm12279_01h_g2,prior_dm11255_01h_g1,prior_dm11255_01h_g2,H3_independence_Bayes_evidence,dm12279_01h_sampleprop,dm12279_01h_theta,dm12279_01h_q025,dm12279_01h_q975,dm12279_01h_Bayes_evidence,dm12279_01h_AI_decision,dm11255_01h_sampleprop,dm11255_01h_theta,dm11255_01h_q025,dm11255_01h_q975,dm11255_01h_Bayes_evidence,dm11255_01h_AI_decision,alpha1_postmean,alpha2_postmean,flaganalyze
dm12279_High_vs_dm11255_Low_01h,FBgn0040653,3,3,817,1981,46,519,1059,26,0.983825597749648,0.983825597749648,0.9837905236907729,0.9837905236907729,0.3009,0.292,0.3066,0.2524,0.3721,0.0002,1,0.3289,0.3479,0.2911,0.4144,0.0009,1,1.5108,1.374,1
dm12279_High_vs_dm11255_Low_01h,FBgn0000579,3,3,715,801,173,750,811,85,0.89757252812315,0.89757252812315,0.9483596597812879,0.9483596597812879,0.8109,0.4716,0.4695,0.3988,0.5414,0.3796,0,0.4805,0.4814,0.4127,0.5515,0.5804,0,1.0659999999999998,1.0406,1
dm12279_High_vs_dm11255_Low_01h,FBgn0259736,3,3,116,108,18,101,90,4,0.925619834710744,0.925619834710744,0.9794871794871791,0.9794871794871791,0.7531,0.5179,0.5004,0.4065,0.5929,0.9776,0,0.5288,0.5213,0.4237,0.618,0.6529,0,1.0039,0.9626,1
dm12279_High_vs_dm11255_Low_01h,FBgn0040734,3,3,132,938,84,71,688,69,0.927209705372617,0.927209705372617,0.916666666666667,0.916666666666667,0.2918,0.1234,0.1715,0.1171,0.2968,0.002,1,0.0935,0.1353,0.0887,0.262,0.0009,1,2.251,2.6036,1
dm12279_High_vs_dm11255_Low_01h,FBgn0040735,3,3,1779,3343,1244,2972,1080,75,0.804586867734841,0.804586867734841,0.9818269929731039,0.9818269929731039,0.0073,0.3473,0.3831,0.265,0.5304,0.1047,0,0.7335,0.7041,0.5662,0.7998,0.0091,1,1.2876,0.6498,1
dm12279_High_vs_dm11255_Low_01h,FBgn0040736,3,3,3714,4769,1537,1177,1991,1799,0.846606786427146,0.846606786427146,0.637809542983692,0.637809542983692,0.2924,0.4378,0.4516,0.3648,0.5441,0.2836,0,0.3715,0.3838,0.295,0.4933,0.0393,1,1.1078,1.2771,1
dm12279_High_vs_dm11255_Low_01h,FBgn0040732,3,3,1514,1141,332,1278,93,388,0.8888516906595251,0.8888516906595251,0.7794201250710631,0.7794201250710631,0.0091,0.5702,0.578,0.4451,0.6835,0.1842,0,0.9322,0.8731,0.6987,0.9313,0.0011,1,0.8592,0.3771,1
dm12279_High_vs_dm11255_Low_01h,FBgn0040733,3,3,6230,10387,2640,2811,5949,1608,0.8629069948590121,0.8629069948590121,0.844907407407407,0.844907407407407,0.3771,0.3749,0.3881,0.2973,0.4899,0.0362,1,0.3209,0.3324,0.2541,0.4294,0.0022,1,1.2654,1.429,1
dm12279_High_vs_dm11255_Low_01h,FBgn0023507,3,3,209,152,191,153,144,192,0.653985507246377,0.653985507246377,0.607361963190184,0.607361963190184,0.8371,0.5789,0.5345,0.4015,0.6625,0.5927,0,0.5152,0.5159,0.3876,0.6448,0.8109,0,0.9408,0.9768,1
dm12279_High_vs_dm11255_Low_01h,FBgn0031436,3,3,303,308,117,214,327,68,0.8392857142857142,0.8392857142857142,0.888341543513957,0.888341543513957,0.1969,0.4959,0.4904,0.3897,0.5894,0.8427,0,0.3956,0.4043,0.317,0.5045,0.0571,0,1.0247,1.2219,1
dm12279_High_vs_dm11255_Low_01h,FBgn0028646,3,3,160,174,232,140,145,224,0.590106007067138,0.590106007067138,0.5599214145383101,0.5599214145383101,0.81,0.479,0.5009,0.4077,0.5988,0.9987,0,0.4912,0.4848,0.3918,0.5766,0.7398,0,1.0028,1.0358,1
dm12279_High_vs_dm11255_Low_01h,FBgn0035142,3,3,45,47,106,29,39,110,0.46464646464646503,0.46464646464646503,0.38202247191011207,0.38202247191011207,0.5169,0.4891,0.4952,0.3837,0.6047,0.9311,0,0.4265,0.4421,0.3262,0.563,0.3253,0,1.0166,1.1338,1
dm12279_High_vs_dm11255_Low_01h,FBgn0010808,3,3,177,143,21,123,158,13,0.9384164222873901,0.9384164222873901,0.95578231292517,0.95578231292517,0.0673,0.5531,0.5589,0.4745,0.6415,0.1653,0,0.4377,0.4495,0.3683,0.5354,0.2391,0,0.8911,1.1117,1
dm12279_High_vs_dm11255_Low_01h,FBgn0031453,3,3,230,376,1429,168,195,1815,0.297788697788698,0.297788697788698,0.166666666666667,0.166666666666667,0.8084,0.3795,0.4307,0.2671,0.6233,0.4502,0,0.4628,0.46,0.2825,0.6451,0.6727,0,1.1767,1.1076,1
dm12279_High_vs_dm11255_Low_01h,FBgn0004047,3,3,534,1166,1162,295,587,1684,0.5939902166317261,0.5939902166317261,0.343725643024162,0.343725643024162,0.9444,0.3141,0.4088,0.2501,0.596,0.314,0,0.3345,0.4149,0.2537,0.596,0.3522,0,1.2316,1.2159,1
dm12279_High_vs_dm11255_Low_01h,FBgn0003891,3,3,113,94,145,110,109,253,0.588068181818182,0.588068181818182,0.46398305084745795,0.46398305084745795,0.4833,0.5459,0.5474,0.4528,0.6393,0.3024,0,0.5023,0.5019,0.4074,0.5929,0.9547,0,0.9127,1.0005,1
dm12279_High_vs_dm11255_Low_01h,FBgn0031327,3,3,100,87,5,99,92,5,0.973958333333333,0.973958333333333,0.974489795918367,0.974489795918367,0.9458,0.5348,0.5144,0.4148,0.606,0.7633,0,0.5183,0.51,0.4164,0.6004,0.8138,0,0.9763,0.9845,1
dm12279_High_vs_dm11255_Low_01h,FBgn0003517,3,3,898,837,4139,940,844,7605,0.295369424582908,0.295369424582908,0.19000958568537601,0.19000958568537601,0.9613,0.5176,0.5082,0.3289,0.6848,0.9293,0,0.5269,0.5144,0.3427,0.6869,0.8738,0,1.0013,0.9875,1
dm12279_High_vs_dm11255_Low_01h,FBgn0026439,3,3,160,153,63,98,69,79,0.8324468085106379,0.8324468085106379,0.678861788617886,0.678861788617886,0.5451,0.5112,0.5269,0.429,0.6256,0.5798,0,0.5868,0.5693,0.4656,0.6645,0.1798,0,0.9520000000000001,0.8733,1
dm12279_High_vs_dm11255_Low_01h,FBgn0261990,3,3,218,270,30,139,176,20,0.942084942084942,0.942084942084942,0.9402985074626871,0.9402985074626871,0.9711,0.4467,0.4565,0.3402,0.5827,0.4396,0,0.4413,0.45399999999999996,0.3405,0.5769,0.4087,0,1.101,1.1059999999999999,1
dm12279_High_vs_dm11255_Low_01h,FBgn0035165,3,3,184,236,33,207,195,48,0.927152317880795,0.927152317880795,0.893333333333333,0.893333333333333,0.2229,0.4381,0.4495,0.3657,0.5438,0.2544,0,0.5149,0.5231,0.4405,0.6081,0.5747,0,1.1121,0.9579,1
dm12279_High_vs_dm11255_Low_01h,FBgn0287825,3,3,152,136,200,121,114,308,0.590163934426229,0.590163934426229,0.432780847145488,0.432780847145488,0.6256,0.5278,0.5421,0.4595,0.6246,0.308,0,0.5149,0.5142,0.4322,0.597,0.7264,0,0.9217,0.9751,1
dm12279_High_vs_dm11255_Low_01h,FBgn0011284,3,3,1811,1584,3633,712,806,7898,0.483067729083665,0.483067729083665,0.161214953271028,0.161214953271028,0.7638,0.5334,0.5192,0.3405,0.6889,0.8251,0,0.469,0.4848,0.3207,0.6551,0.8491,0,0.9779,1.0479,1
dm12279_High_vs_dm11255_Low_01h,FBgn0031579,3,3,309,6,8,122,272,56,0.975232198142415,0.975232198142415,0.875555555555556,0.875555555555556,0.10400000000000001,0.981,0.6903,0.4491,0.8823,0.1151,0,0.3096,0.4201,0.2481,0.6194,0.4062,0,0.6766,1.2063,1
dm12279_High_vs_dm11255_Low_01h,FBgn0033133,3,3,54,59,15,31,21,300,0.8828125,0.8828125,0.147727272727273,0.147727272727273,0.2729,0.4779,0.484,0.3835,0.5876,0.7564,0,0.5962,0.5754,0.4468,0.7003,0.2598,0,1.0387,0.8646,1
dm12279_High_vs_dm11255_Low_01h,FBgn0250757,3,3,100,69,86,79,71,114,0.6627450980392161,0.6627450980392161,0.568181818181818,0.568181818181818,0.4382,0.5917,0.5746,0.4786,0.6653,0.1267,0,0.5267,0.521,0.425,0.6159,0.6549,0,0.8635,0.9631,1
dm12279_High_vs_dm11255_Low_01h,FBgn0063449,3,3,1116,32,249,209,73,179,0.8217609162491051,0.8217609162491051,0.6117136659436011,0.6117136659436011,0.1642,0.9721,0.7977,0.5296,0.9514,0.0307,1,0.7411,0.621,0.4085,0.7806,0.2387,0,0.499,0.7915,1
dm12279_High_vs_dm11255_Low_01h,FBgn0039358,3,3,74,92,10,66,90,21,0.943181818181818,0.943181818181818,0.88135593220339,0.88135593220339,0.7562,0.4458,0.4607,0.3646,0.5617,0.4311,0,0.4231,0.4392,0.3444,0.5379999999999999,0.2202,0,1.0886,1.1373,1
dm12279_High_vs_dm11255_Low_01h,FBgn0265045,3,3,43,40,133,33,31,57,0.38425925925925897,0.38425925925925897,0.528925619834711,0.528925619834711,0.9324,0.5181,0.518,0.4048,0.6291,0.7416,0,0.5156,0.5115,0.3959,0.6254,0.8369,0,0.9706,0.9838,1
dm12279_High_vs_dm11255_Low_01h,FBgn0011361,3,3,399,392,529,330,371,524,0.5992424242424239,0.5992424242424239,0.572244897959184,0.572244897959184,0.7293,0.5044,0.5058,0.3792,0.6336,0.9244,0,0.4708,0.47700000000000004,0.3633,0.5963,0.6778,0,0.9969,1.0553,1
dm12279_High_vs_dm11255_Low_01h,FBgn0004636,3,3,106,117,205,76,103,257,0.5210280373831769,0.5210280373831769,0.410550458715596,0.410550458715596,0.5647,0.4753,0.48,0.3774,0.5872,0.6936,0,0.4246,0.4372,0.3329,0.5496,0.2547,0,1.0474,1.1436,1
dm12279_High_vs_dm11255_Low_01h,FBgn0027094,3,3,90,77,27,133,121,46,0.860824742268041,0.860824742268041,0.846666666666667,0.846666666666667,0.8533,0.5389,0.5417,0.4476,0.6366,0.3836,0,0.5236,0.531,0.4456,0.6167,0.4544,0,0.9235,0.943,1
dm12279_High_vs_dm11255_Low_01h,FBgn0023174,3,3,362,196,113,330,136,180,0.831594634873323,0.831594634873323,0.7213622291021671,0.7213622291021671,0.2856,0.6487,0.6258,0.5159,0.7182,0.026000000000000002,1,0.7082,0.6937,0.5968,0.7715,0.0022,1,0.7756,0.6654,1
dm12279_High_vs_dm11255_Low_01h,FBgn0023170,3,3,10111,170,377,9628,136,351,0.964627509851754,0.964627509851754,0.965299060800791,0.965299060800791,0.9709,0.9835,0.6128,0.3799,0.8151,0.3349,0,0.9861,0.6172,0.3796,0.8175,0.3333,0,0.8091,0.8019,1
dm12279_High_vs_dm11255_Low_01h,FBgn0023540,3,3,340,245,80,243,173,82,0.8796992481203009,0.8796992481203009,0.835341365461847,0.835341365461847,0.9296,0.5812,0.581,0.5064,0.6525,0.0344,1,0.5841,0.5761,0.5023,0.6468,0.0438,1,0.8509,0.8595,1
dm12279_High_vs_dm11255_Low_01h,FBgn0022702,3,3,46,41,12,40,55,16,0.878787878787879,0.878787878787879,0.855855855855856,0.855855855855856,0.2309,0.5287,0.5272,0.4163,0.6376,0.6318,0,0.4211,0.4316,0.3263,0.5402,0.2178,0,0.9526,1.1569,1
dm12279_High_vs_dm11255_Low_01h,FBgn0022709,3,3,390,337,40,294,281,29,0.947848761408084,0.947848761408084,0.9519867549668871,0.9519867549668871,0.6191,0.5365,0.547,0.4669,0.6257,0.2278,0,0.5113,0.5201,0.4418,0.5994,0.5773,0,0.9125,0.9634,1
dm12279_High_vs_dm11255_Low_01h,FBgn0034162,3,3,678,553,29,133,158,477,0.9769841269841271,0.9769841269841271,0.37890625,0.37890625,0.192,0.5508,0.5573,0.4561,0.6528,0.2449,0,0.457,0.4628,0.3544,0.5735,0.4938,0,0.8948,1.0853,1
dm12279_High_vs_dm11255_Low_01h,FBgn0034295,3,3,835,983,281,153,413,991,0.8661267270128629,0.8661267270128629,0.363519588953115,0.363519588953115,0.0673,0.4593,0.4832,0.3585,0.6081,0.7909,0,0.2703,0.3063,0.1992,0.4549,0.0164,1,1.0435,1.536,1
dm12279_High_vs_dm11255_Low_01h,FBgn0031660,3,3,246,34,24,203,46,35,0.921052631578947,0.921052631578947,0.876760563380282,0.876760563380282,0.5464,0.8786,0.7803,0.6375,0.8656,0.0018,1,0.8153,0.7426,0.6065,0.8315,0.004,1,0.5302,0.5894,1
dm12279_High_vs_dm11255_Low_01h,FBgn0038976,3,3,98,85,5,74,65,85,0.9734042553191491,0.9734042553191491,0.620535714285714,0.620535714285714,0.93,0.5355,0.508,0.3823,0.6264,0.8822,0,0.5324,0.5167,0.3891,0.6385,0.7891,0,0.9918,0.975,1
dm12279_High_vs_dm11255_Low_01h,FBgn0035402,3,3,58,47,6,112,15,23,0.9459459459459459,0.9459459459459459,0.846666666666667,0.846666666666667,0.0027,0.5524,0.5439,0.4303,0.6558,0.434,0,0.8819,0.8057,0.7047,0.8762,0.0002,1,0.9209,0.4901,1
dm12279_High_vs_dm11255_Low_01h,FBgn0040064,3,3,188,290,41,165,367,18,0.9210019267822741,0.9210019267822741,0.9672727272727271,0.9672727272727271,0.1011,0.3933,0.4229,0.3403,0.5179,0.1047,0,0.3102,0.3284,0.2583,0.4134,0.0013,1,1.1748,1.4394,1
dm12279_High_vs_dm11255_Low_01h,FBgn0034331,3,3,4959,4823,1723,2982,1920,2058,0.850239026510213,0.850239026510213,0.7043103448275859,0.7043103448275859,0.6211,0.507,0.514,0.3472,0.6717,0.85,0,0.6083,0.5681,0.4133,0.7082,0.3658,0,0.9857,0.8801,1
dm12279_High_vs_dm11255_Low_01h,FBgn0010213,3,3,195,158,41,151,142,167,0.8959390862944159,0.8959390862944159,0.63695652173913,0.63695652173913,0.7013,0.5524,0.5433,0.4412,0.6417,0.3816,0,0.5154,0.516,0.4158,0.6164,0.7538,0,0.9209,0.9734,1
dm12279_High_vs_dm11255_Low_01h,FBgn0000114,3,3,92,94,174,123,130,703,0.516666666666667,0.516666666666667,0.264644351464435,0.264644351464435,0.7802,0.4946,0.4796,0.3663,0.5935,0.7338,0,0.4862,0.5032,0.3913,0.6198,0.9582,0,1.0497,1.0005,1
dm12279_High_vs_dm11255_Low_01h,FBgn0261534,3,3,286,457,23,261,312,17,0.9699738903394259,0.9699738903394259,0.9711864406779659,0.9711864406779659,0.2489,0.3849,0.3958,0.3276,0.4702,0.0113,1,0.4555,0.4544,0.3842,0.5281,0.2098,0,1.2406,1.0993,1
dm12279_High_vs_dm11255_Low_01h,FBgn0033821,3,3,346,57,4,351,54,13,0.99017199017199,0.99017199017199,0.9688995215310999,0.9688995215310999,0.6922,0.8586,0.8009999999999999,0.6446,0.8711,0.0031,1,0.8667,0.8190000000000001,0.6678,0.8826,0.0036,1,0.4978,0.469,1
dm12279_High_vs_dm11255_Low_01h,FBgn0263397,3,3,57,70,121,42,28,154,0.5120967741935479,0.5120967741935479,0.3125,0.3125,0.1158,0.4488,0.4547,0.3547,0.5572,0.3787,0,0.6,0.5770000000000001,0.4614,0.6877,0.1929,0,1.1024,0.8606,1
dm12279_High_vs_dm11255_Low_01h,FBgn0033683,3,3,46,163,13,54,253,25,0.941441441441442,0.941441441441442,0.9246987951807231,0.9246987951807231,0.406,0.2201,0.2791,0.1892,0.4087,0.0042,1,0.1759,0.2279,0.1538,0.3462,0.0004,1,1.6353,1.8751,1
dm12279_High_vs_dm11255_Low_01h,FBgn0033179,3,3,120,33,60,181,2,27,0.7183098591549301,0.7183098591549301,0.8714285714285709,0.8714285714285709,0.4376,0.7843,0.6113,0.396,0.7878,0.2958,0,0.9891,0.7098,0.455,0.9073,0.1024,0,0.8094,0.6449,1
dm12279_High_vs_dm11255_Low_01h,FBgn0032889,3,3,311,353,1419,833,669,212,0.31877100336053804,0.31877100336053804,0.8763127187864642,0.8763127187864642,0.4887,0.4684,0.4728,0.3416,0.6097,0.6864,0,0.5546,0.535,0.4106,0.6534,0.552,0,1.0679,0.9387,1
dm12279_High_vs_dm11255_Low_01h,FBgn0032880,3,3,72,62,16,77,64,27,0.893333333333333,0.893333333333333,0.8392857142857142,0.8392857142857142,0.6953,0.5373,0.519,0.4106,0.6224,0.7131,0,0.5461,0.5491,0.4464,0.6509,0.3489,0,0.9681,0.9104,1
dm12279_High_vs_dm11255_Low_01h,FBgn0039239,3,3,85,56,0,167,130,3,0.5,0.5,0.99,0.99,0.9202,0.6028,0.5283,0.3375,0.713,0.7729,0,0.5623,0.5146,0.3157,0.7105,0.8891,0,0.9621,0.9923,1
dm12279_High_vs_dm11255_Low_01h,FBgn0033320,3,3,128,203,8,83,197,5,0.9764011799410028,0.9764011799410028,0.982456140350877,0.982456140350877,0.4789,0.3867,0.3812,0.28,0.5025,0.0542,0,0.2964,0.3303,0.2359,0.4559,0.012,1,1.2874,1.442,1
dm12279_High_vs_dm11255_Low_01h,FBgn0004907,3,3,398,341,1676,327,315,2099,0.306004140786749,0.306004140786749,0.23422108719445497,0.23422108719445497,0.9231,0.5386,0.5117,0.4227,0.5956,0.7751,0,0.5093,0.5175,0.4304,0.6006,0.6649,0,0.9805,0.9689,1
dm12279_High_vs_dm11255_Low_01h,FBgn0002773,3,3,266,302,9755,211,187,7946,0.05502276470018401,0.05502276470018401,0.0476989453499521,0.0476989453499521,0.3367,0.4683,0.4755,0.4042,0.5499,0.4922,0,0.5302,0.527,0.4453,0.6067,0.4951,0,1.0535,0.9503,1
dm12279_High_vs_dm11255_Low_01h,FBgn0031907,3,3,345,302,209,248,221,188,0.755841121495327,0.755841121495327,0.7138508371385079,0.7138508371385079,0.8944,0.5332,0.5313,0.4242,0.6362,0.5489,0,0.5288,0.5216,0.4115,0.6255,0.6738,0,0.9441,0.963,1
dm12279_High_vs_dm11255_Low_01h,FBgn0262734,3,3,124,148,449,123,267,766,0.377253814147018,0.377253814147018,0.337370242214533,0.337370242214533,0.0324,0.4559,0.4609,0.3748,0.5473,0.3707,0,0.3154,0.3345,0.2683,0.4111,0.0004,1,1.0865,1.4182,1
dm12279_High_vs_dm11255_Low_01h,FBgn0000639,3,3,243,209,5536,7367,7807,2102,0.0754843019372077,0.0754843019372077,0.8783283167399859,0.8783283167399859,0.4116,0.5376,0.5365,0.4427,0.6276,0.4129,0,0.4855,0.4877,0.4069,0.5668,0.7453,0,0.9329999999999999,1.0285,1
dm12279_High_vs_dm11255_Low_01h,FBgn0019644,3,3,540,421,158,535,365,200,0.8588025022341379,0.8588025022341379,0.818181818181818,0.818181818181818,0.6467,0.5619,0.5386,0.4347,0.6356,0.4316,0,0.5944,0.5687,0.4673,0.6604,0.1564,0,0.9297,0.8741,1
dm12279_High_vs_dm11255_Low_01h,FBgn0032208,3,3,73,8,34,97,8,51,0.704347826086956,0.704347826086956,0.673076923076923,0.673076923076923,0.4991,0.9012,0.7936,0.6657,0.8793,0.002,1,0.9238,0.8329,0.7194,0.9031,0.0004,1,0.5091,0.4462,1
dm12279_High_vs_dm11255_Low_01h,FBgn0002567,3,3,44,38,2,65,62,5,0.9761904761904759,0.9761904761904759,0.962121212121212,0.962121212121212,0.8433,0.5366,0.5276,0.4116,0.6412,0.6276,0,0.5118,0.5128,0.4112,0.612,0.7927,0,0.9523,0.9798,1
dm12279_High_vs_dm11255_Low_01h,FBgn0002563,3,3,120,123,1541,1242,1211,2077,0.13621076233183899,0.13621076233183899,0.541501103752759,0.541501103752759,0.8824,0.4938,0.4981,0.396,0.6026,0.9727,0,0.5063,0.5083,0.4167,0.5974,0.8436,0,1.0095,0.9877,1
dm12279_High_vs_dm11255_Low_01h,FBgn0002562,3,3,908,688,47,1879,1686,676,0.971393791844188,0.971393791844188,0.8406036312190521,0.8406036312190521,0.3269,0.5689,0.5664,0.5061,0.623,0.032,1,0.5271,0.5285,0.4722,0.5828,0.2947,0,0.8761,0.946,1
dm12279_High_vs_dm11255_Low_01h,FBgn0035001,3,3,41,31,12,35,40,19,0.857142857142857,0.857142857142857,0.797872340425532,0.797872340425532,0.3673,0.5694,0.5493,0.4297,0.6618,0.4202,0,0.4667,0.4741,0.3627,0.5862,0.6558,0,0.9113,1.0613,1
dm12279_High_vs_dm11255_Low_01h,FBgn0031830,3,3,3278,63,227,1665,1595,363,0.936378923766816,0.936378923766816,0.8998067899530781,0.8998067899530781,0.2189,0.9811,0.6912,0.4514,0.8762,0.1064,0,0.5107,0.5047,0.3159,0.6899,0.9491,0,0.6749,1.0098,1
dm12279_High_vs_dm11255_Low_01h,FBgn0034663,3,3,150,738,913,141,625,913,0.49305941143809007,0.49305941143809007,0.456223942823109,0.456223942823109,0.8976,0.1689,0.2825,0.1562,0.4804,0.0331,1,0.1841,0.2914,0.1708,0.4754,0.0293,1,1.6554,1.6101,1
dm12279_High_vs_dm11255_Low_01h,FBgn0034664,3,3,547,539,13,496,538,22,0.988171064604186,0.988171064604186,0.979166666666667,0.979166666666667,0.598,0.5037,0.5024,0.4414,0.5637,0.9431,0,0.4797,0.4806,0.4196,0.542,0.5176,0,0.9971,1.0417,1
dm12279_High_vs_dm11255_Low_01h,FBgn0015221,3,3,494,583,459,405,496,493,0.701171875,0.701171875,0.646341463414634,0.646341463414634,0.9996,0.4587,0.4664,0.3445,0.5928,0.5767,0,0.4495,0.4652,0.3495,0.5822,0.5289,0,1.0798,1.0807,1
dm12279_High_vs_dm11255_Low_01h,FBgn0265356,3,3,160,272,284,41,46,497,0.6033519553072629,0.6033519553072629,0.14897260273972598,0.14897260273972598,0.2122,0.3704,0.3931,0.3121,0.4845,0.0262,1,0.4713,0.485,0.3652,0.6051,0.7982,0,1.2502,1.0388,1
dm12279_High_vs_dm11255_Low_01h,FBgn0000150,3,3,4023,4008,402,4435,4344,549,0.952330131625756,0.952330131625756,0.941144939965695,0.941144939965695,0.6711,0.5009,0.4935,0.4429,0.5434,0.7989,0,0.5052,0.508,0.4593,0.5568,0.718,0,1.0145,0.9853,1
dm12279_High_vs_dm11255_Low_01h,FBgn0004926,3,3,273,278,31,118,118,489,0.9467353951890028,0.9467353951890028,0.32551724137931,0.32551724137931,0.9709,0.4955,0.5033,0.3979,0.6069,0.9396,0,0.5,0.506,0.3921,0.6189,0.9238,0,0.9991,0.9946,1
dm12279_High_vs_dm11255_Low_01h,FBgn0053138,3,3,968,867,46,682,642,49,0.975544922913344,0.975544922913344,0.964311726147123,0.964311726147123,0.8082,0.5275,0.527,0.4671,0.5873,0.3569,0,0.5151,0.5174,0.4574,0.5768,0.5538,0,0.9489,0.9674,1
dm12279_High_vs_dm11255_Low_01h,FBgn0033521,3,3,38,286,980,52,88,1061,0.248466257668712,0.248466257668712,0.116569525395504,0.116569525395504,0.0133,0.1173,0.1907,0.12300000000000001,0.3033,0.0,1,0.3714,0.4002,0.2955,0.5164,0.0849,0,2.1073,1.2361,1
dm12279_High_vs_dm11255_Low_01h,FBgn0033520,3,3,1338,532,117,309,15,609,0.941117262204328,0.941117262204328,0.347266881028939,0.347266881028939,0.1413,0.7155,0.6709,0.4931,0.7855,0.0576,0,0.9537,0.8142,0.5781,0.9229999999999999,0.0169,1,0.7046,0.4746,1
dm12279_High_vs_dm11255_Low_01h,FBgn0030239,3,3,202,214,83,109,94,227,0.8336673346693391,0.8336673346693391,0.4720930232558139,0.4720930232558139,0.618,0.4856,0.4936,0.3883,0.6014,0.8962,0,0.5369,0.5304,0.4165,0.6381,0.5822,0,1.0189,0.9466,1
dm12279_High_vs_dm11255_Low_01h,FBgn0035252,3,3,162,111,1,156,127,8,0.996350364963504,0.996350364963504,0.9725085910652921,0.9725085910652921,0.3751,0.5934,0.6009,0.5137,0.6843,0.0242,1,0.5512,0.5454,0.4549,0.6303,0.2938,0,0.8170000000000001,0.9161,1
